ID,District,Block,CultLand,CropCultLand,LandPreparationMethod,CropTillageDate,CropTillageDepth,CropEstMethod,RcNursEstDate,SeedingSowingTransplanting,SeedlingsPerPit,NursDetFactor,TransDetFactor,TransplantingIrrigationHours,TransplantingIrrigationSource,TransplantingIrrigationPowerSource,TransIrriCost,StandingWater,OrgFertilizers,Ganaura,CropOrgFYM,PCropSolidOrgFertAppMethod,NoFertilizerAppln,CropbasalFerts,BasalDAP,BasalUrea,MineralFertAppMethod,FirstTopDressFert,1tdUrea,1appDaysUrea,2tdUrea,2appDaysUrea,MineralFertAppMethod,Harv_method,Harv_date,Harv_hand_rent,Threshing_date,Threshing_method,Residue_length,Residue_perc,Stubble_use,Acre,Yield
ID_4D7TGOXL3FPI,Jamui,Jamui,25,22,WetTillagePuddling TractorPlough BullockPlough,2022-06-26,4,Manual_PuddledRandom,2022-07-20,2022-08-18,4.0,CalendarDate,CalendarDate,4.0,Boring,Electric,400.0,1.0,Ganaura,4.0,,Broadcasting,2,DAP Urea,18.0,18.0,Broadcasting,Urea,10.0,10.0,,,Broadcasting,hand,2022-11-21,250.0,2023-02-13,machine,26,10,plowed_in_soil,0.2272727272727273,400
ID_BPGZZ8PG90E0,Jamui,Jamui,25,10,WetTillagePuddling TractorPlough BullockPlough,2022-07-08,3,Manual_PuddledRandom,2022-07-05,2022-08-23,3.0,CalendarDate,CalendarDate,4.0,Boring,Electric,400.0,1.0,Ganaura,3.0,,Broadcasting,2,DAP Urea,15.0,15.0,Broadcasting,Urea,10.0,10.0,,,Broadcasting,hand,2022-11-21,250.0,2023-02-11,machine,27,10,plowed_in_soil,0.2272727272727273,400
ID_220K6OW5PEWS,Vaishali,Mahua,25,15,WetTillagePuddling TractorPlough FourWheelTracRotavator BullockPlough,2022-07-17,5,Manual_PuddledRandom,2022-06-10,2022-07-19,2.0,CalendarDate PreMonsoonShowers LabourAvailability IrrigWaterAvailability,CalendarDate SeedlingAge IrrigWaterAvailability RainArrival,3.0,Boring,Diesel,,3.0,FYM,,6.0,SoilApplied,2,DAP Urea,20.0,15.0,SoilApplied,Urea,20.0,35.0,,,Broadcasting,hand,2022-10-20,600.0,2022-10-25,hand,30,10,plowed_in_soil,0.2272727272727273,450
ID_I8PY7R4CSWV6,Nalanda,Rajgir,60,60,WetTillagePuddling TractorPlough FourWheelTracRotavator,2022-07-13,5,Manual_PuddledRandom,2022-06-30,2022-07-14,2.0,IrrigWaterAvailability PreMonsoonShowers LabourAvailability SeedAvailability,SeedlingAge RainArrival IrrigWaterAvailability LaborAvailability,5.0,Canal,,,8.0,Ganaura,4.0,,Broadcasting,2,DAP Urea,12.0,24.0,Broadcasting,Urea,12.0,45.0,,,Broadcasting,hand,2022-11-21,1300.0,2022-12-18,machine,27,10,plowed_in_soil,0.375,550
ID_QBHL085M56V5,Vaishali,Mahua,5,2,WetTillagePuddling TractorPlough FourWheelTracRotavator BullockPlough,2022-07-04,5,Manual_PuddledRandom,2022-07-01,2022-07-28,2.0,CalendarDate PreMonsoonShowers IrrigWaterAvailability LabourAvailability SeedAvailability,CalendarDate SeedlingAge IrrigWaterAvailability,1.0,Canal,Electric,100.0,2.0,FYM,,2.0,SoilApplied,2,DAP Urea,8.0,6.0,SoilApplied,Urea,8.0,35.0,,,Broadcasting,hand,2022-10-20,150.0,2022-10-30,hand,30,10,plowed_in_soil,0.09090909090909091,250
ID_V3DFMPP9UX1V,Vaishali,Garoul,10,2,TractorPlough,2022-06-20,6,Manual_PuddledRandom,2022-07-08,2022-08-17,2.0,PreMonsoonShowers IrrigWaterAvailability SeedAvailability CalendarDate,CalendarDate SeedlingAge RainArrival,,,,,1.0,FYM,,2.0,SoilApplied,2,DAP Other,4.0,,SoilApplied,Urea,4.0,45.0,,,Broadcasting,hand,2022-10-25,400.0,2022-11-10,hand,28,10,plowed_in_soil,0.09090909090909091,160
ID_IMKLG8V0DV2J,Nalanda,Rajgir,45,31,TractorPlough FourWheelTracRotavator,2022-07-16,2,Broadcasting,,2022-07-28,,,,6.0,Boring,Electric,,3.0,FYM,,13.0,SoilApplied,3,Urea DAP SSP,6.0,6.0,Broadcasting,DAP Urea,6.0,30.0,6.0,56.0,Broadcasting,machine,2022-12-24,,2022-12-24,machine,29,40,plowed_in_soil,0.1875,481
ID_DV5Q3L8VP1JU,Nalanda,Rajgir,20,20,WetTillagePuddling TractorPlough FourWheelTracRotavator,2022-06-17,6,LineSowingAfterTillage,2022-07-02,2022-07-22,,,,5.0,Boring,Electric,125.0,4.0,,,,,2,DAP Urea,5.0,10.0,Broadcasting,DAP Urea,10.0,25.0,,,Broadcasting,hand,2022-11-25,125.0,2022-12-10,machine,25,10,plowed_in_soil,0.15625,200
ID_2JM86GZJT27U,Vaishali,Chehrakala,10,10,TractorPlough FourWheelTracRotavator,2022-07-17,5,Manual_PuddledRandom,2022-07-02,2022-07-20,1.0,IrrigWaterAvailability LabourAvailability SeedAvailability,RainArrival,2.0,Canal,Diesel,400.0,2.0,FYM,,1.0,SoilApplied,2,Urea,,4.0,Broadcasting,Urea DAP,4.0,4.0,,,Broadcasting,hand,2022-10-10,100.0,2022-10-22,hand,25,10,plowed_in_soil,0.09090909090909091,150
ID_PNWFXH6NC1T4,Gaya,Gurua,15,15,TractorPlough FourWheelTracRotavator,2022-07-24,5,Manual_PuddledRandom,2022-06-24,2022-08-02,3.0,CalendarDate IrrigWaterAvailability,CalendarDate SeedlingAge RainArrival IrrigWaterAvailability,5.0,Boring,Electric,150.0,3.0,Ganaura,1.0,,SoilApplied,2,DAP,10.0,,Broadcasting,Urea,10.0,32.0,,,Broadcasting,hand,2022-11-19,120.0,2022-12-17,hand,26,10,plowed_in_soil,0.3703703703703703,780
ID_D02S6X1T7QLG,Vaishali,Mahua,10,5,TractorPlough FourWheelTracRotavator,2022-06-11,5,Manual_PuddledRandom,2022-06-15,2022-07-18,2.0,CalendarDate PreMonsoonShowers IrrigWaterAvailability LabourAvailability SeedAvailability,CalendarDate SeedlingAge IrrigWaterAvailability LaborAvailability,1.0,Boring,Diesel,200.0,2.0,FYM,,1.0,Broadcasting,3,DAP,4.0,,Broadcasting,Urea,4.0,25.0,4.0,45.0,Broadcasting,hand,2022-10-21,400.0,2022-10-27,hand,30,10,plowed_in_soil,0.09090909090909091,4
ID_KCBT7VCA13K7,Jamui,Jamui,8,8,WetTillagePuddling TractorPlough BullockPlough,2022-07-07,4,Manual_PuddledRandom,2022-07-05,2022-07-14,4.0,CalendarDate,CalendarDate,10.0,Boring,Electric,2000.0,1.0,Ganaura,4.0,,Broadcasting,2,DAP Urea,10.0,10.0,Broadcasting,DAP,,,,,Broadcasting,hand,2022-11-24,600.0,2022-12-24,machine,29,10,plowed_in_soil,0.3636363636363636,4780
ID_5JKI5OA6S84N,Jamui,Khaira,45,40,TractorPlough,2022-07-23,3,Manual_PuddledRandom,2022-07-07,2022-08-05,4.0,CalendarDate,CalendarDate,2.0,Canal,,,4.0,,,,,3,DAP,6.0,,Broadcasting,Urea,9.0,25.0,9.0,65.0,Broadcasting,hand,2022-11-09,200.0,2022-12-06,machine,28,10,plowed_in_soil,0.2727272727272727,480
ID_CCGH8886I4CE,Jamui,Jamui,10,10,TractorPlough,2022-08-12,4,Manual_PuddledRandom,2022-07-20,2022-08-13,13.0,PreMonsoonShowers IrrigWaterAvailability,RainArrival IrrigWaterAvailability,6.0,Boring,Electric,600.0,3.0,,,,,2,DAP Urea,13.0,13.0,Broadcasting,Urea,13.0,27.0,,,Broadcasting,hand,2022-11-16,500.0,2023-01-22,machine,29,10,plowed_in_soil,0.2272727272727273,400
ID_26KTHCLC1ZN7,Nalanda,Rajgir,48,36,TractorPlough FourWheelTracRotavator,2022-06-18,2,Broadcasting,,2022-07-29,,,,6.0,Boring,Electric,,3.0,FYM,,14.0,Broadcasting,3,DAP Urea SSP,6.0,6.0,Broadcasting,DAP Urea,6.0,30.0,6.0,63.0,Broadcasting,hand,2022-12-14,100.0,2023-01-13,hand,26,10,plowed_in_soil,0.1875,480
ID_FAI68TRMG9PF,Nalanda,Rajgir,80,80,WetTillagePuddling TractorPlough,2022-07-07,5,LineSowingAfterTillage,2022-06-21,2022-07-08,,,,10.0,Boring,Electric,300.0,5.0,Ganaura,2.0,,SoilApplied,2,DAP Urea,30.0,1.0,Broadcasting,Urea,30.0,45.0,,,Broadcasting,hand,2022-11-24,1500.0,2022-12-10,machine,24,10,plowed_in_soil,0.625,880
ID_K2XHWZNSO79C,Vaishali,Garoul,10,4,TractorPlough,2022-07-06,6,Manual_PuddledRandom,2022-06-16,2022-07-08,1.0,SeedAvailability,CalendarDate RainArrival SeedlingAge,,,,,2.0,FYM,,10.0,SoilApplied,2,DAP Other,4.0,,SoilApplied,Urea,4.0,30.0,,,Broadcasting,hand,2022-10-10,400.0,2022-10-28,hand,29,10,plowed_in_soil,0.09090909090909091,170
ID_DXF2NOJC51LI,Nalanda,Rajgir,32,30,TractorPlough,2022-06-14,5,Manual_PuddledRandom,2022-06-08,2022-07-08,2.0,CalendarDate PreMonsoonShowers LabourAvailability IrrigWaterAvailability SeedAvailability,CalendarDate SeedlingAge RainArrival IrrigWaterAvailability LaborAvailability,8.0,Boring,Electric,90.0,2.0,Ganaura,500.0,,Broadcasting,2,DAP Urea,5.0,6.0,Broadcasting,Urea,8.0,5.0,,,Broadcasting,hand,2022-11-05,345.0,2022-11-11,hand,23,10,plowed_in_soil,0.15625,320
ID_VI5A18UQMUOQ,Jamui,Jamui,15,15,WetTillagePuddling BullockPlough TractorPlough,2022-06-25,4,Manual_PuddledRandom,2022-07-26,2022-08-02,4.0,CalendarDate,CalendarDate,10.0,Boring,Electric,3000.0,1.0,Ganaura,4.0,,Broadcasting,2,DAP Urea,10.0,10.0,Broadcasting,DAP,,,,,Broadcasting,hand,2022-11-25,1000.0,2023-01-28,machine,28,10,plowed_in_soil,0.6818181818181818,1200
ID_KXIA64UAM7OS,Vaishali,Mahua,5,2,TractorPlough FourWheelTracRotavator,2022-06-25,4,Manual_PuddledRandom,2022-06-30,2022-07-22,2.0,CalendarDate IrrigWaterAvailability,CalendarDate SeedlingAge RainArrival IrrigWaterAvailability,1.0,Boring,Electric,200.0,2.0,Ganaura,1.0,,SoilApplied,3,DAP Urea,6.0,2.0,Broadcasting,Urea,6.0,30.0,6.0,65.0,Broadcasting,hand,2022-11-05,200.0,2022-11-15,machine,30,10,plowed_in_soil,0.09090909090909091,150
ID_L7UX6SI4JCZK,Nalanda,Noorsarai,30,30,TractorPlough FourWheelTracRotavator,2022-07-16,3,Manual_PuddledRandom,2022-06-28,2022-07-20,1.0,CalendarDate,CalendarDate IrrigWaterAvailability,8.0,Boring,Electric,320.0,10.0,,,,,2,Urea,,30.0,Broadcasting,Urea,25.0,40.0,,,Broadcasting,hand,2022-11-20,1750.0,2022-12-20,machine,25,10,plowed_in_soil,0.40625,780
ID_6RLPJMIQ9IKM,Nalanda,Noorsarai,30,30,TractorPlough FourWheelTracRotavator,2022-07-05,4,Manual_PuddledRandom,2022-06-17,2022-07-07,1.0,CalendarDate IrrigWaterAvailability SeedAvailability,CalendarDate SeedlingAge IrrigWaterAvailability,2.0,Boring,Electric,140.0,4.0,,,,,2,DAP Urea,7.0,7.0,Broadcasting,Urea,11.0,31.0,,,Broadcasting,hand,2022-11-02,350.0,2022-12-29,machine,25,10,plowed_in_soil,0.21875,556
ID_L07WVJ6HIW9P,Vaishali,Mahua,15,9,FourWheelTracRotavator TractorPlough WetTillagePuddling,2022-07-10,5,Manual_PuddledRandom,2022-07-05,2022-08-05,2.0,CalendarDate PreMonsoonShowers IrrigWaterAvailability LabourAvailability SeedAvailability,CalendarDate RainArrival IrrigWaterAvailability LaborAvailability SeedlingAge,,,,,1.0,,,,,2,DAP Urea,14.0,10.0,Broadcasting,Urea,12.0,40.0,,,Broadcasting,hand,2022-10-30,450.0,2022-11-10,hand,30,10,plowed_in_soil,0.1818181818181818,500
ID_PPUOYY1GMVG7,Nalanda,Noorsarai,60,60,TractorPlough FourWheelTracRotavator,2022-07-16,4,LineSowingAfterTillage,2022-06-24,2022-07-20,,,,8.0,Boring,Electric,800.0,10.0,,,,,1,Urea,,40.0,Broadcasting,,,,,,,machine,2022-11-10,,2022-11-10,machine,22,40,plowed_in_soil,0.625,1600
ID_DR2DHS9YY5OD,Jamui,Jamui,17,17,TractorPlough,2022-08-06,4,Manual_PuddledRandom,2022-07-13,2022-08-07,12.0,PreMonsoonShowers IrrigWaterAvailability,SeedlingAge RainArrival,6.0,Boring,Electric,600.0,3.0,,,,,2,DAP Urea,24.0,12.0,Broadcasting,Urea,12.0,27.0,,,Broadcasting,hand,2022-11-06,800.0,2023-01-21,machine,27,10,plowed_in_soil,0.3636363636363636,850
ID_4TN5CW8O07Y9,Nalanda,Rajgir,46,32,TractorPlough FourWheelTracRotavator,2022-07-10,2,Broadcasting,,2022-07-23,,,,8.0,Boring,Electric,,3.0,FYM,,16.0,SoilApplied,3,DAP Urea SSP,8.0,8.0,Broadcasting,DAP Urea,8.0,28.0,8.0,56.0,Broadcasting,machine,2022-12-03,,2022-12-03,machine,29,40,plowed_in_soil,0.25,400
ID_O9SMNC4FO4TK,Jamui,Jamui,5,5,TractorPlough,2022-08-05,4,Manual_PuddledRandom,2022-07-12,2022-08-16,5.0,PreMonsoonShowers,SeedlingAge,4.0,Boring,Electric,300.0,3.0,,,,,2,DAP,8.0,,Broadcasting,Urea,8.0,28.0,,,Broadcasting,hand,2022-11-11,400.0,2023-01-16,machine,28,10,plowed_in_soil,0.1818181818181818,317
ID_DNQOFOCIFRFK,Jamui,Khaira,25,20,TractorPlough,2022-07-28,4,Manual_PuddledRandom,2022-07-06,2022-08-04,3.0,CalendarDate LabourAvailability SeedAvailability,CalendarDate SeedlingAge RainArrival IrrigWaterAvailability LaborAvailability,2.0,Canal,,,4.0,,,,,3,DAP,8.0,,Broadcasting,Urea,6.0,24.0,4.0,62.0,Broadcasting,hand,2022-11-10,150.0,2022-12-25,machine,28,10,plowed_in_soil,0.1818181818181818,360
ID_QHL52UEIR7QR,Jamui,Jamui,9,9,TractorPlough,2022-07-25,4,Manual_PuddledRandom,2022-07-03,2022-07-26,10.0,PreMonsoonShowers IrrigWaterAvailability,SeedlingAge RainArrival,5.0,Boring,Electric,500.0,3.0,,,,,2,DAP Urea,20.0,10.0,Broadcasting,Urea,10.0,29.0,,,Broadcasting,hand,2022-11-08,500.0,2023-01-18,machine,25,10,plowed_in_soil,0.2272727272727273,400
ID_VO4YUH7LRJWJ,Jamui,Khaira,35,35,TractorPlough,2022-07-25,3,Manual_PuddledRandom,2022-07-06,2022-08-01,4.0,CalendarDate SeedAvailability,CalendarDate SeedlingAge RainArrival IrrigWaterAvailability LaborAvailability,2.0,Canal,,,6.0,Ganaura,2.0,,SoilApplied,3,DAP,6.0,,Broadcasting,Urea,12.0,22.0,9.0,60.0,Broadcasting,hand,2022-11-10,130.0,2022-12-07,machine,25,10,plowed_in_soil,0.2727272727272727,420
ID_37YSOEI3E32Z,Vaishali,Mahua,20,15,WetTillagePuddling TractorPlough FourWheelTracRotavator BullockPlough,2022-07-13,3,Manual_PuddledRandom,2022-07-15,2022-07-25,2.0,CalendarDate PreMonsoonShowers LabourAvailability IrrigWaterAvailability,CalendarDate RainArrival IrrigWaterAvailability SeedlingAge,3.0,Boring,Diesel,400.0,2.0,FYM,,5.0,SoilApplied,1,DAP,20.0,,SoilApplied,,,,,,,hand,2022-10-15,600.0,2022-10-25,hand,30,10,plowed_in_soil,0.2272727272727273,550
ID_0E5M8MEHFDMD,Nalanda,Rajgir,30,30,TractorPlough,2022-06-13,6,Manual_PuddledRandom,2022-06-13,2022-07-13,1.0,CalendarDate PreMonsoonShowers IrrigWaterAvailability LabourAvailability SeedAvailability,CalendarDate SeedlingAge RainArrival IrrigWaterAvailability LaborAvailability,12.0,Boring,Electric,120.0,2.0,Ganaura,500.0,,Broadcasting,1,DAP Urea,8.0,8.0,Broadcasting,,,,,,,hand,2022-10-20,1000.0,2022-10-30,hand,30,10,plowed_in_soil,0.25,1000
ID_YN8W1W5KL1SL,Jamui,Khaira,20,20,TractorPlough,2022-07-26,3,Manual_PuddledRandom,2022-07-10,2022-08-02,3.0,SeedAvailability IrrigWaterAvailability,IrrigWaterAvailability RainArrival SeedlingAge,2.0,Canal,,,11.0,FYM,,2.0,Broadcasting,1,Urea,,11.0,Broadcasting,,,,,,,hand,2022-11-12,100.0,2023-01-06,machine,26,10,plowed_in_soil,0.2272727272727273,400
ID_PYXEC39XUGZD,Nalanda,Rajgir,15,10,TractorPlough FourWheelTracRotavator WetTillagePuddling,2022-07-17,6,LineSowingAfterTillage,2022-07-01,2022-07-20,,,,5.0,Boring,Electric,250.0,4.0,,,,,2,DAP Urea,20.0,10.0,Broadcasting,DAP Urea,10.0,25.0,,,Broadcasting,hand,2022-11-29,250.0,2022-12-14,machine,25,10,plowed_in_soil,0.3125,400
ID_IQ4K1JMM4P64,Nalanda,Rajgir,55,55,FourWheelTracRotavator,2022-06-18,4,LineSowingAfterTillage,2022-06-22,2022-07-25,,,,3.0,Canal,Electric,100.0,4.0,,,,,2,DAP Urea,12.0,6.0,Broadcasting,Urea,12.0,38.0,,,Broadcasting,machine,2022-11-25,,2022-11-28,hand,25,40,plowed_in_soil,0.1875,300
ID_UWJXV4D1FXSW,Jamui,Jamui,30,25,WetTillagePuddling TractorPlough BullockPlough,2022-07-07,3,Manual_PuddledRandom,2022-07-06,2022-08-24,4.0,CalendarDate,CalendarDate,4.0,Boring,Electric,400.0,1.0,Ganaura,4.0,,Broadcasting,2,DAP Urea,23.0,23.0,Broadcasting,Urea,15.0,15.0,,,Broadcasting,hand,2022-11-14,300.0,2023-02-11,machine,26,10,plowed_in_soil,0.2727272727272727,480
ID_DOJVTLH25ID2,Jamui,Jamui,30,25,WetTillagePuddling TractorPlough BullockPlough,2022-08-18,4,Manual_PuddledRandom,2022-07-07,2022-08-25,3.0,CalendarDate,CalendarDate,10.0,Boring,Electric,2000.0,10.0,Ganaura,3.0,,Broadcasting,2,DAP Urea,10.0,10.0,Broadcasting,DAP,,,,,Broadcasting,hand,2022-11-23,1000.0,2023-01-25,machine,28,10,plowed_in_soil,0.6818181818181818,1200
ID_66UQX8CAHZ6H,Vaishali,Mahua,20,10,TractorPlough FourWheelTracRotavator,2022-06-10,5,Manual_PuddledRandom,2022-06-12,2022-07-18,2.0,CalendarDate PreMonsoonShowers IrrigWaterAvailability LabourAvailability,LaborAvailability IrrigWaterAvailability CalendarDate SeedlingAge,150.0,Boring,Diesel,300.0,2.0,FYM,,1.0,Broadcasting,3,DAP,6.0,,Broadcasting,Urea,6.0,25.0,6.0,60.0,Broadcasting,hand,2022-10-19,600.0,2022-10-29,hand,30,10,plowed_in_soil,0.1363636363636364,6
ID_KXEBWX4A51KQ,Vaishali,Mahua,5,5,TractorPlough FourWheelTracRotavator,2022-07-01,4,Manual_PuddledRandom,2022-07-03,2022-07-28,1.0,CalendarDate SeedAvailability IrrigWaterAvailability,CalendarDate IrrigWaterAvailability RainArrival,3.0,Boring,Electric,600.0,2.0,FYM,,1.0,SoilApplied,3,DAP Urea,10.0,10.0,Broadcasting,Urea,10.0,25.0,10.0,50.0,Broadcasting,hand,2022-11-05,200.0,2022-11-15,hand,30,10,plowed_in_soil,0.2272727272727273,400
ID_VF0HTIMKJGNZ,Vaishali,Mahua,12,8,WetTillagePuddling FourWheelTracRotavator TractorPlough BullockPlough,2022-06-27,5,Manual_PuddledRandom,2022-07-01,2022-07-30,2.0,CalendarDate IrrigWaterAvailability PreMonsoonShowers LabourAvailability,CalendarDate RainArrival IrrigWaterAvailability SeedlingAge,3.0,Boring,Diesel,100.0,2.0,FYM,,300.0,SoilApplied,2,DAP Urea,10.0,6.0,SoilApplied,Urea,8.0,6.0,,,SoilApplied,hand,2022-10-15,,2022-10-20,hand,20,10,plowed_in_soil,0.09090909090909091,200
ID_WYVP3GVPBLDB,Jamui,Jamui,12,12,TractorPlough,2022-07-26,4,Manual_PuddledRandom,2022-06-28,2022-07-31,7.0,PreMonsoonShowers IrrigWaterAvailability,SeedlingAge RainArrival,3.0,Boring,Electric,300.0,3.0,,,,,1,DAP Urea,7.0,7.0,Broadcasting,,,,,,,hand,2022-11-11,400.0,2022-12-15,machine,29,10,plowed_in_soil,0.1818181818181818,320
ID_4HDCS9PF1W55,Gaya,Wazirganj,50,40,WetTillagePuddling FourWheelTracRotavator,2022-07-28,5,Manual_PuddledRandom,2022-07-01,2022-07-29,2.0,CalendarDate PreMonsoonShowers IrrigWaterAvailability SeedAvailability,CalendarDate SeedlingAge RainArrival IrrigWaterAvailability LaborAvailability,6.0,Boring,Electric,60.0,3.0,Ganaura,3.0,,SoilApplied,2,DAP Urea,10.0,10.0,Broadcasting,Urea,15.0,45.0,,,Broadcasting,hand,2022-10-15,100.0,2022-10-28,hand,25,10,plowed_in_soil,0.3703703703703703,800
ID_TV1RN88HCIIN,Jamui,Khaira,23,16,TractorPlough,2022-07-23,4,Manual_PuddledLine,2022-07-01,2022-08-01,2.0,LabourAvailability,LaborAvailability IrrigWaterAvailability RainArrival SeedlingAge,3.0,Boring,Diesel,350.0,3.0,FYM,,2.0,SoilApplied,3,DAP,12.0,,Broadcasting,Urea,15.0,25.0,13.0,65.0,Broadcasting,hand,2022-12-01,1000.0,2022-12-17,hand,23,10,plowed_in_soil,0.5,1200
ID_NC1PHSPGY75Y,Jamui,Khaira,25,25,TractorPlough,2022-07-23,4,Manual_PuddledRandom,2022-07-04,2022-07-28,2.0,CalendarDate IrrigWaterAvailability SeedAvailability,CalendarDate SeedlingAge RainArrival IrrigWaterAvailability LaborAvailability,2.0,Canal,,,5.0,Ganaura,2.0,,SoilApplied,3,DAP,6.0,,Broadcasting,Urea,12.0,28.0,9.0,67.0,Broadcasting,hand,2022-11-11,150.0,2022-12-15,machine,27,10,plowed_in_soil,0.2727272727272727,450
ID_1I94MTRDWAPR,Nalanda,Noorsarai,30,26,TractorPlough,2022-06-28,5,Manual_PuddledRandom,2022-06-02,2022-07-05,2.0,CalendarDate IrrigWaterAvailability SeedAvailability,CalendarDate RainArrival LaborAvailability,,,,,,,,,,1,Urea,,20.0,Broadcasting,,,,,,,hand,2022-11-02,1000.0,2022-11-05,machine,25,10,plowed_in_soil,0.3125,600
ID_WRW8JL6XPS51,Gaya,Gurua,40,40,TractorPlough FourWheelTracRotavator,2022-07-30,6,Manual_PuddledRandom,2022-07-30,2022-08-28,2.0,CalendarDate IrrigWaterAvailability,IrrigWaterAvailability,8.0,Boring,Electric,80.0,5.0,Ganaura FYM Ghanajeevamrit,1.0,1.0,Spray,2,DAP,8.0,,RootApplication,Urea,8.0,35.0,,,Broadcasting,hand,2022-12-10,480.0,2023-01-10,machine,25,10,plowed_in_soil,0.2962962962962963,520
ID_S3U85JU4CWNB,Vaishali,Garoul,12,8,TractorPlough,2022-07-20,6,Manual_PuddledRandom,2022-07-01,2022-07-24,1.0,SeedAvailability,SeedlingAge RainArrival,,,,,3.0,FYM,,25.0,SoilApplied,3,DAP Other,8.0,,SoilApplied,Urea,4.0,30.0,4.0,50.0,Broadcasting,hand,2022-10-25,800.0,2022-11-08,hand,30,10,plowed_in_soil,0.1818181818181818,360
ID_T5LYSK1D2TZX,Nalanda,Rajgir,45,45,WetTillagePuddling TractorPlough FourWheelTracRotavator,2022-07-11,5,Manual_PuddledRandom,2022-06-28,2022-07-12,2.0,PreMonsoonShowers IrrigWaterAvailability LabourAvailability SeedAvailability,SeedlingAge,6.0,Boring,Electric,375.0,9.0,Ganaura,3.0,,Broadcasting,3,DAP Urea SSP,15.0,30.0,Broadcasting,Urea,15.0,45.0,,,Broadcasting,hand,2022-11-19,1250.0,2022-12-15,machine,25,10,plowed_in_soil,0.46875,780
ID_FV1LB0FYYVZY,Vaishali,Chehrakala,10,6,WetTillagePuddling TractorPlough FourWheelTracRotavator,2022-07-23,4,Manual_PuddledRandom,2022-07-10,2022-08-06,1.0,CalendarDate PreMonsoonShowers IrrigWaterAvailability LabourAvailability SeedAvailability,CalendarDate SeedlingAge RainArrival IrrigWaterAvailability LaborAvailability,2.0,Boring,Electric,200.0,1.0,,,,,2,DAP,4.0,,Broadcasting,Urea,6.0,28.0,,,Broadcasting,hand,2022-11-06,400.0,2022-11-10,hand,30,10,plowed_in_soil,0.09090909090909091,140
ID_332LNW9DWVIE,Jamui,Khaira,20,20,TractorPlough,2022-07-28,3,Manual_PuddledRandom,2022-06-29,2022-08-02,4.0,SeedAvailability IrrigWaterAvailability,IrrigWaterAvailability RainArrival SeedlingAge,2.0,Canal,,,11.0,,,,,1,DAP Urea,7.0,11.0,Broadcasting,,,,,,,hand,2022-11-10,100.0,2022-12-29,machine,29,10,plowed_in_soil,0.2272727272727273,400
ID_7R57B3DAQB0S,Nalanda,Rajgir,42,35,TractorPlough FourWheelTracRotavator,2022-07-16,2,Broadcasting,,2022-07-20,,,,3.0,Boring,Electric,,4.0,FYM,,12.0,Broadcasting,3,DAP Urea SSP,7.0,7.0,Broadcasting,DAP Urea,7.0,29.0,7.0,56.0,Broadcasting,hand,2022-12-13,100.0,2023-01-14,machine,25,10,plowed_in_soil,0.21875,568
ID_GHIUJCUYJ86Q,Gaya,Wazirganj,80,60,WetTillagePuddling FourWheelTracRotavator,2022-07-07,5,Manual_PuddledRandom,2022-06-28,2022-07-20,2.0,CalendarDate PreMonsoonShowers IrrigWaterAvailability SeedAvailability,CalendarDate SeedlingAge RainArrival IrrigWaterAvailability LaborAvailability,15.0,Boring,Electric,150.0,4.0,,,,,2,DAP Urea,20.0,20.0,Broadcasting,Urea,30.0,45.0,,,Broadcasting,hand,2022-10-22,100.0,2022-10-29,hand,20,10,plowed_in_soil,0.7407407407407407,1600
ID_ATQQW657JAMS,Nalanda,Rajgir,60,50,WetTillagePuddling TractorPlough FourWheelTracRotavator,2022-07-15,6,Manual_PuddledRandom,2022-06-01,2022-07-16,2.0,CalendarDate PreMonsoonShowers IrrigWaterAvailability LabourAvailability SeedAvailability,CalendarDate SeedlingAge RainArrival IrrigWaterAvailability LaborAvailability,8.0,Boring,Electric,240.0,4.0,Ganaura,4.0,,SoilApplied,2,DAP,14.0,,SoilApplied,DAP Urea,28.0,28.0,,,Broadcasting,hand,2022-11-25,600.0,2023-01-03,hand,25,10,plowed_in_soil,0.4375,1300
ID_2FVBQXXYV589,Vaishali,Garoul,16,16,FourWheelTracRotavator,2022-07-13,6,LineSowingAfterTillage,2022-06-05,2022-07-19,,,,15.0,Boring,Electric,1500.0,1.0,,,,,1,Urea,,32.0,Broadcasting,,,,,,,hand,2022-10-12,1500.0,2022-10-20,hand,19,10,plowed_in_soil,0.7272727272727273,1120
ID_LVHF9QTZT29I,Nalanda,Noorsarai,100,100,TractorPlough,2022-07-23,5,Manual_PuddledRandom,2022-07-11,2022-07-24,2.0,CalendarDate IrrigWaterAvailability SeedAvailability,SeedlingAge RainArrival IrrigWaterAvailability LaborAvailability,21.0,Boring,Electric,700.0,2.0,,,,,2,DAP Urea,35.0,70.0,Broadcasting,Urea,70.0,34.0,,,Broadcasting,machine,2022-11-30,,2022-12-02,machine,25,40,plowed_in_soil,1.09375,1650
