District,Block,CultLand,CropCultLand,CropTillageDate,CropTillageDepth,CropEstMethod,RcNursEstDate,SeedingSowingTransplanting,SeedlingsPerPit,TransplantingIrrigationHours,TransplantingIrrigationSource,TransplantingIrrigationPowerSource,TransIrriCost,StandingWater,Ganaura,CropOrgFYM,PCropSolidOrgFertAppMethod,NoFertilizerAppln,BasalDAP,BasalUrea,MineralFertAppMethod,1tdUrea,1appDaysUrea,2tdUrea,2appDaysUrea,MineralFertAppMethod.1,Harv_method,Harv_date,Harv_hand_rent,Threshing_date,Threshing_method,Residue_length,Residue_perc,Stubble_use,Acre,LandPreparationMethodFourWheelTracRotavator,LandPreparationMethodOther,LandPreparationMethodTractorPlough,LandPreparationMethodWetTillagePuddling,NursDetFactorIrrigWaterAvailability,NursDetFactorLabourAvailability,NursDetFactorPreMonsoonShowers,NursDetFactorSeedAvailability,TransDetFactorIrrigWaterAvailability,TransDetFactorLaborAvailability,TransDetFactorRainArrival,TransDetFactorSeedlingAge,OrgFertilizersGanaura,OrgFertilizersGhanajeevamrit,OrgFertilizersPoultryManure,OrgFertilizersPranamrit,OrgFertilizersVermiCompost,CropbasalFertsNPK,CropbasalFertsNPKS,CropbasalFertsOther,CropbasalFertsSSP,CropbasalFertsUrea,FirstTopDressFertNPKS,FirstTopDressFertOther,FirstTopDressFertSSP,FirstTopDressFertUrea,Yield
Jamui,Khaira,35,25,2022-07-20,4,LineSowingAfterTillage,2022-07-04,2022-07-26,,2.0,Canal,,,5.0,,,,3,6.0,,Broadcasting,12.0,25.0,9.0,60.0,Broadcasting,hand,2022-11-04,180.0,2022-12-30,machine,25,10,plowed_in_soil,0.2727272727272727,False,False,True,False,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,True,480
Vaishali,Mahua,6,5,2022-06-26,4,Manual_PuddledRandom,2022-06-02,2022-07-03,2.0,2.0,Boring,Electric,500.0,1.0,,3.0,SoilApplied,3,15.0,,Broadcasting,15.0,20.0,10.0,65.0,Broadcasting,hand,2022-11-01,1000.0,2022-11-15,machine,30,10,plowed_in_soil,0.2272727272727273,True,False,True,False,True,False,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,350
Vaishali,Mahua,15,8,2022-06-26,4,Manual_PuddledRandom,2022-07-05,2022-08-01,2.0,,,,,1.0,,,,2,8.0,7.0,SoilApplied,6.0,40.0,,,Broadcasting,hand,2022-10-10,300.0,2022-10-20,machine,27,10,plowed_in_soil,0.1363636363636364,True,False,True,True,True,True,True,True,True,True,True,True,,,,,,False,False,False,False,True,False,False,False,True,300
Gaya,Gurua,20,20,2022-07-22,5,Manual_PuddledRandom,2022-06-19,2022-07-23,3.0,5.0,Boring,Electric,150.0,3.0,1.0,,Broadcasting,2,10.0,,Broadcasting,10.0,31.0,,,Broadcasting,hand,2022-11-21,120.0,2022-12-17,hand,28,10,plowed_in_soil,0.3703703703703703,True,False,False,False,True,False,False,False,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,790
Nalanda,Rajgir,32,28,2022-07-14,2,Broadcasting,,2022-07-31,,4.0,Boring,Electric,,4.0,,12.0,Broadcasting,3,8.0,8.0,Broadcasting,8.0,29.0,8.0,56.0,Broadcasting,machine,2022-12-12,,2022-12-12,machine,28,40,plowed_in_soil,0.25,True,False,True,False,,,,,,,,,False,False,False,False,False,False,False,False,True,True,False,False,False,True,642
Vaishali,Mahua,20,10,2022-07-04,5,Manual_PuddledRandom,2022-06-30,2022-07-22,2.0,3.0,Boring,Diesel,350.0,2.0,,,,1,20.0,15.0,SoilApplied,,,,,,hand,2022-10-15,800.0,2022-10-20,hand,5,10,plowed_in_soil,0.2272727272727273,False,False,True,True,True,False,False,False,False,False,False,False,,,,,,False,False,False,False,True,,,,,650
Vaishali,Mahua,15,15,2022-07-16,4,Manual_PuddledRandom,2022-07-18,2022-08-12,2.0,3.0,Boring,Diesel,600.0,3.0,,5.0,SoilApplied,3,5.0,,SoilApplied,6.0,35.0,6.0,75.0,Broadcasting,hand,2022-11-08,600.0,2022-11-15,hand,30,10,plowed_in_soil,0.1363636363636364,True,False,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,300
Nalanda,Noorsarai,30,30,2022-07-15,4,Manual_PuddledRandom,2022-06-26,2022-07-20,1.0,4.0,Boring,Electric,1000.0,10.0,,,,2,,25.0,Broadcasting,20.0,35.0,,,Broadcasting,hand,2022-10-05,1000.0,2022-12-10,hand,22,10,plowed_in_soil,0.3125,True,False,True,False,True,False,False,False,True,False,False,False,,,,,,False,False,False,False,True,False,False,False,True,600
Vaishali,Chehrakala,15,5,2022-07-22,1,Manual_PuddledRandom,2022-07-10,2022-08-04,1.0,4.0,Boring,Diesel,800.0,2.0,,,,2,8.0,8.0,Broadcasting,9.0,9.0,,,Broadcasting,hand,2022-10-20,200.0,2022-10-25,hand,25,10,plowed_in_soil,0.1818181818181818,True,False,True,False,True,True,False,False,True,True,False,False,,,,,,False,False,False,False,True,False,False,False,True,300
Nalanda,Rajgir,30,30,2022-07-20,6,Manual_PuddledRandom,2022-06-28,2022-07-22,1.0,5.0,Boring,Electric,200.0,2.0,,22.0,SoilApplied,2,13.0,,Broadcasting,12.0,26.0,,,Broadcasting,hand,2022-12-10,560.0,2023-03-10,machine,25,10,plowed_in_soil,0.25,True,False,True,False,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,480
Gaya,Gurua,40,40,2022-07-16,7,Manual_PuddledRandom,2022-06-28,2022-07-22,2.0,4.0,Boring,Electric,,2.0,1.0,1.0,SoilApplied,2,7.0,,Broadcasting,5.0,45.0,,,RootApplication,hand,2022-11-15,120.0,2022-12-29,machine,30,10,plowed_in_soil,0.2592592592592592,True,False,True,False,True,False,False,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,595
Gaya,Wazirganj,30,25,2022-06-25,5,Manual_PuddledRandom,2022-07-01,2022-07-29,3.0,5.0,Rainfed,,,2.0,,,,2,8.0,8.0,Broadcasting,8.0,40.0,,,Broadcasting,hand,2022-11-18,500.0,2022-11-28,hand,25,10,plowed_in_soil,0.2962962962962963,True,False,False,True,True,True,True,True,True,True,True,True,,,,,,False,False,False,False,True,False,False,False,True,640
Jamui,Jamui,25,20,2022-06-27,4,Manual_PuddledRandom,2022-07-21,2022-08-19,4.0,4.0,Boring,Electric,400.0,1.0,4.0,,Broadcasting,2,15.0,15.0,Broadcasting,5.0,5.0,,,Broadcasting,hand,2022-11-10,200.0,2023-02-15,machine,26,10,plowed_in_soil,0.2272727272727273,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,400
Nalanda,Rajgir,30,30,2022-07-15,6,Manual_PuddledRandom,2022-06-22,2022-07-17,1.0,5.0,Boring,Electric,200.0,2.0,,20.0,SoilApplied,2,12.0,,Broadcasting,14.0,26.0,,,Broadcasting,hand,2022-12-12,560.0,2023-03-10,machine,25,10,plowed_in_soil,0.25,True,False,True,False,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,560
Jamui,Jamui,50,50,2022-07-28,4,Manual_PuddledRandom,2022-06-19,2022-08-01,4.0,5.0,Boring,Electric,1000.0,3.0,9.0,,Broadcasting,3,,,Broadcasting,2.0,30.0,2.0,60.0,Broadcasting,hand,2022-11-14,90.0,2023-01-15,hand,30,10,plowed_in_soil,0.4545454545454545,False,False,True,False,True,False,False,False,False,False,False,True,True,False,False,False,False,,,,,,False,False,False,True,800
Jamui,Khaira,30,30,2022-07-19,4,Manual_PuddledRandom,2022-07-05,2022-07-27,5.0,2.0,Canal,,,4.0,1.0,,SoilApplied,3,6.0,,Broadcasting,4.0,28.0,6.0,55.0,Broadcasting,hand,2022-11-09,150.0,2022-12-08,machine,25,10,plowed_in_soil,0.1818181818181818,False,False,True,False,False,True,False,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,280
Nalanda,Rajgir,60,60,2022-07-14,8,Manual_PuddledLine,2022-06-30,2022-07-16,2.0,5.0,Boring,Electric,450.0,,,,,2,15.0,30.0,SoilApplied,15.0,25.0,,,RootApplication,hand,2022-11-30,5.0,2023-03-14,machine,25,10,plowed_in_soil,0.46875,True,False,False,False,True,True,False,True,True,False,True,True,,,,,,False,False,False,False,True,False,False,False,True,300
Gaya,Wazirganj,30,20,2022-06-28,4,Manual_PuddledRandom,2022-06-20,2022-07-23,3.0,6.0,Boring,Diesel,100.0,2.0,,4.0,SoilApplied,2,10.0,10.0,Broadcasting,15.0,45.0,,,Broadcasting,hand,2022-10-08,100.0,2022-10-22,machine,25,10,plowed_in_soil,0.3703703703703703,True,False,False,True,True,False,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,800
Vaishali,Mahua,20,9,2022-06-08,5,Manual_PuddledRandom,2022-06-11,2022-07-18,2.0,450.0,Boring,Diesel,900.0,1.0,,2.0,Broadcasting,3,2.0,,Broadcasting,10.0,45.0,10.0,45.0,Broadcasting,hand,2022-10-17,1000.0,2022-10-26,hand,30,10,plowed_in_soil,0.2272727272727273,True,False,True,False,True,True,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,10
Nalanda,Noorsarai,40,35,2022-07-12,5,Manual_PuddledRandom,2022-06-20,2022-07-13,1.0,5.0,Boring,Electric,100.0,6.0,,,,1,,20.0,Broadcasting,,,,,,hand,2022-10-25,900.0,2022-11-17,machine,25,10,plowed_in_soil,0.3125,False,False,True,False,True,True,True,False,False,False,False,True,,,,,,False,False,False,False,True,,,,,700
Jamui,Khaira,42,31,2022-07-23,4,Manual_PuddledRandom,2022-06-29,2022-07-29,1.0,6.0,Boring,Diesel,600.0,4.0,,6.0,SoilApplied,3,25.0,,Broadcasting,29.0,25.0,30.0,62.0,Broadcasting,hand,2022-12-01,1900.0,2022-12-22,hand,21,10,plowed_in_soil,1.318181818181818,False,False,True,False,False,True,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,3200
Nalanda,Rajgir,15,10,2022-07-17,6,LineSowingAfterTillage,2022-07-02,2022-07-21,,5.0,Boring,Electric,50.0,4.0,,,,2,2.0,4.0,Broadcasting,4.0,25.0,,,Broadcasting,hand,2022-11-25,50.0,2022-12-10,machine,25,10,plowed_in_soil,0.0625,True,False,True,True,,,,,,,,,,,,,,False,False,False,False,True,False,False,False,True,80
Jamui,Jamui,30,30,2022-07-28,4,Manual_PuddledRandom,2022-06-17,2022-08-01,4.0,5.0,Boring,Electric,1000.0,3.0,,,,3,,,Broadcasting,2.0,30.0,2.0,60.0,Broadcasting,hand,2022-11-29,90.0,2023-02-05,hand,28,10,plowed_in_soil,0.4545454545454545,False,False,True,False,True,False,False,False,False,False,False,True,,,,,,,,,,,False,False,False,True,750
Vaishali,Mahua,10,3,2022-06-24,4,Manual_PuddledRandom,2022-06-03,2022-07-11,2.0,2.0,Boring,Electric,300.0,1.0,,2.0,SoilApplied,3,9.0,,Broadcasting,6.0,20.0,6.0,65.0,Broadcasting,hand,2022-11-04,600.0,2022-11-19,hand,30,10,plowed_in_soil,0.1363636363636364,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,210
Gaya,Gurua,30,30,2022-07-20,7,Manual_PuddledRandom,2022-07-01,2022-07-28,2.0,3.0,Boring,Electric,,3.0,1.0,,SoilApplied,2,6.0,,Broadcasting,6.0,45.0,,,Broadcasting,hand,2022-11-25,80.0,2022-12-29,machine,30,10,plowed_in_soil,0.2222222222222222,True,False,True,False,True,False,False,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,486
Nalanda,Rajgir,260,260,2022-07-12,3,Manual_PuddledRandom,2022-06-16,2022-07-14,1.0,72.0,Boring,Electric,,,,,,2,100.0,70.0,Broadcasting,70.0,43.0,,,Broadcasting,machine,2022-11-15,,2022-11-15,machine,29,40,plowed_in_soil,2.1875,True,False,True,True,True,True,False,True,True,True,False,True,,,,,,False,False,False,False,True,False,False,False,True,4050
Jamui,Jamui,20,20,2022-07-04,4,Manual_PuddledRandom,2022-07-21,2022-08-16,4.0,4.0,Boring,Electric,400.0,1.0,5.0,,Broadcasting,2,18.0,18.0,Broadcasting,9.0,9.0,,,Broadcasting,hand,2022-11-29,200.0,2023-02-19,machine,27,10,plowed_in_soil,0.2272727272727273,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,400
Gaya,Gurua,20,20,2022-07-26,5,Manual_PuddledRandom,2022-06-19,2022-07-29,3.0,150.0,Boring,Electric,150.0,2.0,,,,2,10.0,,Broadcasting,10.0,36.0,,,Broadcasting,hand,2022-11-19,120.0,2022-12-17,hand,27,10,plowed_in_soil,0.3703703703703703,True,False,True,False,True,False,False,False,True,False,True,True,,,,,,False,False,False,False,False,False,False,False,True,780
Vaishali,Garoul,5,3,2022-07-03,6,Manual_PuddledLine,2022-06-15,2022-07-06,1.0,,,,,2.0,,5.0,SoilApplied,3,4.0,,SoilApplied,4.0,30.0,2.0,50.0,Broadcasting,hand,2022-10-27,400.0,2022-11-15,hand,28,10,plowed_in_soil,0.0909090909090909,False,False,True,False,True,False,True,True,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,140
Nalanda,Rajgir,25,25,2022-06-17,4,Manual_PuddledRandom,2022-06-19,2022-07-15,1.0,1.0,Boring,Electric,,3.0,,,,2,6.0,3.0,Broadcasting,5.0,35.0,,,Broadcasting,hand,2022-12-02,100.0,2022-12-03,hand,28,10,plowed_in_soil,0.09375,False,False,True,False,True,False,False,True,True,False,False,False,,,,,,False,False,False,False,True,False,False,False,True,160
Nalanda,Rajgir,35,28,2022-07-16,6,Manual_PuddledRandom,2022-06-28,2022-07-17,2.0,6.0,Boring,Electric,160.0,4.0,3.0,,SoilApplied,2,9.0,,SoilApplied,18.0,18.0,,,Broadcasting,hand,2022-12-05,600.0,2023-02-25,machine,25,10,plowed_in_soil,0.28125,True,False,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,800
Vaishali,Chehrakala,2,2,2022-07-20,3,Manual_PuddledRandom,2022-07-30,2022-08-23,2.0,1.0,Boring,Electric,200.0,2.0,1.0,,SoilApplied,2,4.0,4.0,Broadcasting,4.0,15.0,,,Broadcasting,hand,2022-10-31,600.0,2022-11-05,hand,26,10,plowed_in_soil,0.0909090909090909,True,False,True,True,True,False,False,True,True,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,110
Jamui,Khaira,12,10,2022-07-24,3,Manual_PuddledLine,2022-07-07,2022-07-29,1.0,1.0,Canal,Electric,150.0,3.0,,,,3,3.0,,Broadcasting,4.0,22.0,6.0,55.0,Broadcasting,hand,2022-11-02,120.0,2022-12-07,machine,25,10,plowed_in_soil,0.1363636363636364,False,False,True,False,False,True,False,True,True,True,True,True,,,,,,False,False,False,False,False,False,False,False,True,240
Nalanda,Noorsarai,25,20,2022-07-04,5,Manual_PuddledRandom,2022-06-25,2022-07-17,1.0,6.0,Boring,Electric,100.0,3.0,,,,1,,20.0,Broadcasting,,,,,,hand,2022-10-22,1000.0,2022-11-02,machine,20,10,plowed_in_soil,0.3125,False,False,True,False,True,False,False,False,False,False,True,False,,,,,,False,False,False,False,True,,,,,550
Jamui,Khaira,52,36,2022-06-27,4,Manual_PuddledRandom,2022-07-04,2022-07-28,1.0,4.0,Boring,Electric,350.0,3.0,,3.0,SoilApplied,3,13.0,,Broadcasting,20.0,26.0,23.0,65.0,Broadcasting,hand,2022-12-01,1500.0,2022-12-24,hand,22,10,plowed_in_soil,0.9090909090909092,False,False,True,False,False,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1900
Gaya,Gurua,25,25,2022-07-07,6,Manual_PuddledRandom,2022-06-20,2022-08-13,2.0,5.0,Boring,Electric,120.0,3.0,1.0,1.0,SoilApplied,2,5.0,,Broadcasting,6.0,65.0,,,Broadcasting,hand,2022-12-11,720.0,2022-12-31,hand,27,10,plowed_in_soil,0.2222222222222222,True,False,True,False,True,False,False,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,330
Jamui,Jamui,60,60,2022-07-28,4,Manual_PuddledRandom,2022-06-17,2022-07-30,4.0,6.0,Boring,Electric,1200.0,3.0,6.0,,Broadcasting,3,,,Broadcasting,2.0,30.0,2.0,60.0,Broadcasting,hand,2022-11-27,85.0,2023-01-12,hand,29,10,plowed_in_soil,0.5454545454545454,False,False,True,False,True,False,False,False,False,False,False,True,True,False,False,False,False,,,,,,False,False,False,True,1260
Nalanda,Rajgir,100,80,2022-07-08,5,Manual_PuddledRandom,2022-06-26,2022-07-11,2.0,10.0,Boring,Electric,300.0,4.0,3.0,,SoilApplied,2,40.0,20.0,Broadcasting,30.0,45.0,,,Broadcasting,hand,2022-11-22,6.0,2022-12-15,machine,24,10,plowed_in_soil,0.625,False,False,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,True,False,False,False,True,1000
Nalanda,Rajgir,65,60,2022-07-17,6,Manual_PuddledRandom,2022-06-28,2022-07-18,2.0,9.0,Boring,Electric,320.0,4.0,5.0,,SoilApplied,2,17.0,,SoilApplied,34.0,34.0,,,Broadcasting,hand,2022-11-25,1100.0,2022-12-26,machine,24,10,plowed_in_soil,0.53125,True,False,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,1300
Jamui,Khaira,22,10,2022-07-24,4,Manual_PuddledLine,2022-07-03,2022-07-29,2.0,3.0,Boring,Diesel,300.0,2.0,,2.0,SoilApplied,3,10.0,,Broadcasting,12.0,25.0,10.0,69.0,Broadcasting,hand,2022-12-02,900.0,2022-12-23,hand,22,10,plowed_in_soil,0.4545454545454545,False,False,True,False,False,True,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1200
Gaya,Wazirganj,20,20,2022-07-21,4,Manual_PuddledRandom,2022-06-30,2022-07-23,3.0,3.0,Boring,Electric,50.0,2.0,4.0,,SoilApplied,2,5.0,5.0,Broadcasting,10.0,25.0,,,Broadcasting,hand,2022-11-05,100.0,2022-11-19,machine,30,10,plowed_in_soil,0.1851851851851852,True,False,False,True,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,400
Nalanda,Rajgir,30,30,2022-07-06,6,Manual_PuddledRandom,2022-06-15,2022-07-09,1.0,4.0,Boring,Electric,175.0,2.0,,19.0,SoilApplied,2,10.0,,Broadcasting,12.0,26.0,,,Broadcasting,hand,2022-12-13,490.0,2023-02-23,machine,25,10,plowed_in_soil,0.21875,True,False,True,False,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,490
Jamui,Jamui,30,30,2022-07-30,4,Manual_PuddledRandom,2022-06-20,2022-08-03,4.0,5.0,Boring,Electric,1000.0,3.0,5.0,,Broadcasting,3,,,Broadcasting,2.0,30.0,2.0,60.0,Broadcasting,hand,2022-11-28,90.0,2023-01-22,hand,27,10,plowed_in_soil,0.4545454545454545,False,False,True,False,True,False,False,False,False,False,False,True,True,False,False,False,False,,,,,,False,False,False,True,850
Jamui,Jamui,7,7,2022-07-26,4,Manual_PuddledRandom,2022-06-26,2022-08-01,6.0,3.0,Boring,Electric,300.0,2.0,,,,2,,6.0,Broadcasting,6.0,28.0,,,Broadcasting,hand,2022-11-07,400.0,2022-12-20,machine,24,10,plowed_in_soil,0.1363636363636364,False,False,True,False,True,False,True,False,False,False,True,True,,,,,,False,False,False,False,True,False,False,False,True,242
Nalanda,Rajgir,25,25,2022-07-15,5,Manual_PuddledRandom,2022-06-26,2022-07-18,5.0,5.0,Boring,Electric,150.0,7.0,1.0,,SoilApplied,2,15.0,10.0,Broadcasting,20.0,20.0,,,Broadcasting,hand,2022-11-17,900.0,2022-12-30,machine,25,10,plowed_in_soil,0.3125,False,False,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,True,False,False,False,True,688
Vaishali,Chehrakala,19,19,2022-07-16,5,Manual_PuddledRandom,2022-07-10,2022-08-05,1.0,5.0,Boring,Diesel,1000.0,2.0,2.0,,SoilApplied,1,,15.0,Broadcasting,,,,,,hand,2022-10-12,200.0,2022-10-22,machine,22,10,plowed_in_soil,0.2272727272727273,True,False,True,False,True,True,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,True,,,,,300
Vaishali,Garoul,5,2,2022-07-06,6,Manual_PuddledLine,2022-06-14,2022-07-11,2.0,2.0,Boring,Electric,200.0,2.0,,10.0,SoilApplied,2,4.0,,SoilApplied,4.0,55.0,,,Broadcasting,hand,2022-10-20,400.0,2022-11-10,hand,29,10,plowed_in_soil,0.0909090909090909,False,False,True,False,True,False,True,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,170
Nalanda,Rajgir,30,20,2022-07-25,3,Manual_PuddledRandom,2022-06-22,2022-07-27,1.0,16.0,Boring,Electric,,,,,,2,40.0,30.0,Broadcasting,30.0,42.0,,,Broadcasting,hand,2022-11-05,220.0,2022-12-10,hand,27,10,plowed_in_soil,0.625,True,False,True,True,True,False,False,True,True,True,False,True,,,,,,False,False,False,False,True,False,False,False,True,1150
Gaya,Wazirganj,38,35,2022-07-07,4,Manual_PuddledRandom,2022-06-20,2022-07-17,2.0,4.0,Boring,Electric,110.0,4.0,4.0,,SoilApplied,2,2.0,2.0,Broadcasting,3.0,21.0,,,Broadcasting,hand,2022-11-02,400.0,2022-11-25,machine,21,10,plowed_in_soil,0.1481481481481481,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,True,320
Vaishali,Mahua,20,3,2022-06-22,4,Manual_PuddledRandom,2022-06-02,2022-07-06,2.0,1.0,Pond,Electric,250.0,1.0,,2.0,SoilApplied,3,9.0,,Broadcasting,9.0,24.0,6.0,60.0,Broadcasting,hand,2022-11-04,600.0,2022-11-19,machine,30,10,plowed_in_soil,0.1363636363636364,True,False,True,False,True,False,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,240
Nalanda,Rajgir,30,30,2022-06-10,5,Manual_PuddledRandom,2022-06-10,2022-07-12,1.0,6.0,Boring,Electric,90.0,2.0,,,,2,5.0,5.0,Broadcasting,5.0,25.0,,,Broadcasting,hand,2022-11-05,350.0,2022-11-09,hand,23,10,plowed_in_soil,0.15625,False,False,True,False,True,True,True,True,True,True,True,True,,,,,,False,False,False,False,True,False,False,False,True,350
Jamui,Jamui,12,12,2022-08-09,4,Manual_PuddledRandom,2022-07-21,2022-08-10,4.0,2.0,Boring,Electric,200.0,3.0,,,,2,4.0,4.0,Broadcasting,4.0,30.0,,,Broadcasting,hand,2022-11-22,400.0,2022-12-28,machine,25,10,plowed_in_soil,0.1818181818181818,False,False,True,False,True,False,True,False,False,False,True,True,,,,,,False,False,False,False,True,False,False,False,True,320
Nalanda,Noorsarai,10,5,2022-07-19,5,Manual_PuddledRandom,2022-06-29,2022-07-20,3.0,2.0,Boring,Electric,100.0,1.0,,,,2,,10.0,Broadcasting,5.0,20.0,,,Broadcasting,machine,2022-11-12,,2022-11-12,machine,25,40,plowed_in_soil,0.15625,False,False,False,True,True,False,False,True,True,True,True,True,,,,,,False,False,False,False,True,False,False,False,True,300
Nalanda,Rajgir,60,60,2022-07-13,5,Manual_PuddledRandom,2022-06-30,2022-07-14,2.0,5.0,Boring,Electric,250.0,8.0,,5.0,Broadcasting,2,10.0,20.0,Broadcasting,10.0,46.0,,,Broadcasting,hand,2022-11-12,1100.0,2022-12-02,machine,25,10,plowed_in_soil,0.3125,True,False,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,500
Jamui,Khaira,15,15,2022-07-25,3,Manual_PuddledRandom,2022-07-01,2022-08-01,3.0,2.0,Canal,,,11.0,,,,1,8.0,11.0,Broadcasting,,,,,,hand,2022-11-10,100.0,2023-01-07,machine,25,10,plowed_in_soil,0.2272727272727273,False,False,True,False,True,False,False,True,True,False,True,True,,,,,,False,False,False,False,True,,,,,400
Jamui,Jamui,25,20,2022-07-08,3,Manual_PuddledRandom,2022-07-27,2022-08-18,3.0,5.0,Boring,Electric,500.0,1.0,4.0,,Broadcasting,2,15.0,15.0,Broadcasting,10.0,10.0,,,Broadcasting,hand,2022-11-21,400.0,2023-02-13,machine,27,10,plowed_in_soil,0.2727272727272727,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,480
Gaya,Wazirganj,40,20,2022-06-28,5,Manual_PuddledRandom,2022-06-26,2022-07-28,2.0,5.0,Boring,Electric,50.0,2.0,,,,2,5.0,5.0,Broadcasting,10.0,45.0,,,Broadcasting,hand,2022-10-12,100.0,2022-10-30,hand,25,10,plowed_in_soil,0.1851851851851852,True,False,False,True,True,False,True,True,True,True,True,True,,,,,,False,False,False,False,True,False,False,False,True,400
