District,Block,CultLand,CropCultLand,CropTillageDate,CropTillageDepth,CropEstMethod,RcNursEstDate,SeedingSowingTransplanting,SeedlingsPerPit,TransplantingIrrigationHours,TransplantingIrrigationSource,TransplantingIrrigationPowerSource,TransIrriCost,StandingWater,Ganaura,CropOrgFYM,PCropSolidOrgFertAppMethod,NoFertilizerAppln,BasalDAP,BasalUrea,MineralFertAppMethod,1tdUrea,1appDaysUrea,2tdUrea,2appDaysUrea,MineralFertAppMethod.1,Harv_method,Harv_date,Harv_hand_rent,Threshing_date,Threshing_method,Residue_length,Residue_perc,Stubble_use,Acre,LandPreparationMethodFourWheelTracRotavator,LandPreparationMethodOther,LandPreparationMethodTractorPlough,LandPreparationMethodWetTillagePuddling,NursDetFactorIrrigWaterAvailability,NursDetFactorLabourAvailability,NursDetFactorPreMonsoonShowers,NursDetFactorSeedAvailability,TransDetFactorIrrigWaterAvailability,TransDetFactorLaborAvailability,TransDetFactorRainArrival,TransDetFactorSeedlingAge,OrgFertilizersGanaura,OrgFertilizersGhanajeevamrit,OrgFertilizersPoultryManure,OrgFertilizersPranamrit,OrgFertilizersVermiCompost,CropbasalFertsNPK,CropbasalFertsNPKS,CropbasalFertsOther,CropbasalFertsSSP,CropbasalFertsUrea,FirstTopDressFertNPKS,FirstTopDressFertOther,FirstTopDressFertSSP,FirstTopDressFertUrea,Yield
Nalanda,Rajgir,18.0,18.0,2022-07-17,5.0,LineSowingAfterTillage,2022-06-29,2022-07-24,2.0,5.0,Boring,Electric,125.0,5.0,1.0,1.0,SoilApplied,2.0,10.0,10.0,Broadcasting,20.0,45.0,5.0,51.0,Broadcasting,hand,2022-11-23,900.0,2022-12-15,machine,25.0,10.0,plowed_in_soil,0.3125,True,False,True,True,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,True,False,False,False,False,False,False,False,False,True,False,False,False,True,500
Vaishali,Chehrakala,2.0,2.0,2022-07-15,3.0,Manual_PuddledRandom,2022-07-25,2022-08-19,1.0,1.0,Boring,Electric,200.0,1.0,1.0,1.0,SoilApplied,3.0,4.0,4.0,Broadcasting,4.0,15.0,4.0,30.0,Broadcasting,hand,2022-10-25,600.0,2022-10-31,hand,28.0,10.0,plowed_in_soil,0.0909090909090909,True,False,True,True,True,True,True,True,True,True,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,120
Jamui,Jamui,20.0,20.0,2022-07-22,4.0,Manual_PuddledRandom,2022-06-18,2022-07-26,3.0,3.0,Boring,Diesel,500.0,3.0,2.0,1.0,Broadcasting,3.0,22.0,22.0,Broadcasting,2.0,30.0,1.0,60.0,Broadcasting,hand,2022-11-30,90.0,2023-02-02,hand,29.0,10.0,plowed_in_soil,0.2272727272727273,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False,placeholder,placeholder,placeholder,placeholder,placeholder,False,False,False,True,350
Gaya,Gurua,10.0,10.0,2022-07-27,5.0,Manual_PuddledRandom,2022-06-20,2022-07-29,3.0,6.0,Boring,Electric,150.0,2.0,1.0,1.0,SoilApplied,2.0,10.0,,Broadcasting,10.0,46.0,7.0,97.0,Broadcasting,hand,2022-11-19,120.0,2022-12-21,hand,28.0,10.0,plowed_in_soil,0.3703703703703703,True,False,True,False,True,False,False,False,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,790
Nalanda,Rajgir,40.0,40.0,2022-07-07,5.0,Manual_PuddledRandom,2022-06-25,2022-07-11,2.0,5.0,Boring,Electric,150.0,6.0,1.0,45.0,SoilApplied,2.0,9.0,5.0,Broadcasting,20.0,20.0,17.0,10028.0,Broadcasting,hand,2022-11-13,900.0,2022-12-23,machine,24.0,10.0,plowed_in_soil,0.3125,False,False,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,True,False,False,False,True,710
Gaya,Gurua,50.0,50.0,2022-07-19,5.0,Manual_PuddledRandom,2022-06-21,2022-07-24,2.0,6.0,Boring,Electric,150.0,3.0,1.0,1.0,SoilApplied,3.0,10.0,6010.0,Broadcasting,10.0,32.0,5.0,60.0,Broadcasting,hand,2022-11-18,120.0,2022-12-30,machine,28.0,10.0,plowed_in_soil,0.3703703703703703,True,False,True,False,True,False,True,False,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,760
Jamui,Jamui,20.0,20.0,2022-07-02,2.0,Manual_PuddledRandom,2022-07-03,2022-08-02,4.0,9.0,Boring,Electric,3000.0,1.0,3.0,6366.0,Broadcasting,2.0,10.0,10.0,Broadcasting,,30.0,1028.0,50.0,Broadcasting,hand,2022-11-20,1700.0,2023-01-22,machine,26.0,10.0,plowed_in_soil,0.9090909090909092,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,1600
Vaishali,Garoul,20.0,20.0,2022-07-26,6.0,LineSowingAfterTillage,2022-06-15,2022-07-30,3.0,15.0,Canal,Diesel,1500.0,2.0,495.0,1500.0,SoilApplied,1.0,40.0,30.0,SoilApplied,4824.0,40.0,,,placeholder,hand,2022-10-02,2000.0,2022-10-10,hand,27.0,10.0,plowed_in_soil,0.9090909090909092,True,False,False,False,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,False,placeholder,False,False,False,False,False,False,False,False,False,True,placeholder,placeholder,placeholder,None MineralFertAppMethod.1,2000
Vaishali,Mahua,8.0,8.0,2022-07-13,4.0,Manual_PuddledRandom,2022-07-15,2022-08-09,2.0,3.0,Boring,Diesel,450.0,3.0,,5.0,SoilApplied,3.0,6.0,0.3182106292778346,SoilApplied,6.0,43.0,6.0,73.0,Broadcasting,hand,2022-11-09,600.0,2022-11-16,hand,30.0,10.0,plowed_in_soil,0.1363636363636364,True,False,True,True,True,True,True,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,300
Nalanda,Rajgir,100.0,72.0,2022-07-12,3.0,Manual_PuddledRandom,2022-06-17,2022-07-13,2.0,13.0,Boring,Electric,300.0,5.0,18.0,20.0,SoilApplied,2.0,30.0,30.0,Broadcasting,20.0,20.0,30.0,62.0,Broadcasting,machine,2022-11-18,20.0,2022-11-18,machine,30.0,40.0,plowed_in_soil,0.46875,True,False,True,True,True,False,False,True,False,False,False,True,False,False,placeholder,False,False,False,False,False,False,True,False,False,False,True,1050
Nalanda,Rajgir,10.0,10.0,2022-07-05,5.0,Manual_PuddledRandom,2022-06-17,2022-07-08,2.0,3.0,Boring,Electric,125.0,9.0,1.0,1.0,SoilApplied,2.0,5.0,10.0,SoilApplied,5.0,25.0,10.0,51.0,RootApplication,hand,2022-11-17,400.0,2022-12-15,machine,27.0,10.0,plowed_in_soil,0.15625,True,False,True,False,True,True,False,True,True,False,False,False,True,False,False,placeholder,False,False,False,False,False,True,False,False,False,True,275
Nalanda,Noorsarai,60.0,60.0,2022-07-06,4.0,Manual_PuddledRandom,2022-06-17,2022-07-09,2.0,6.0,Boring,Electric,300.0,2.0,3.0,2.0,SoilApplied,2.0,8.0,15.0,Broadcasting,15.0,24.0,30.0,10.0,Broadcasting,hand,2022-11-11,750.0,2023-01-13,machine,27.0,10.0,plowed_in_soil,0.46875,True,False,True,False,True,False,False,True,True,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,True,1125
Jamui,Jamui,40.0,40.0,2022-07-25,4.0,Manual_PuddledRandom,2022-06-16,2022-07-29,4.0,2.0,Boring,Electric,500.0,3.0,3.0,2.0,Broadcasting,3.0,6.0,6.0,Broadcasting,2.0,30.0,2.0,60.0,Broadcasting,hand,2022-11-25,90.0,2023-01-28,hand,29.0,10.0,plowed_in_soil,0.2272727272727273,False,False,True,False,True,False,False,False,False,False,False,True,True,False,False,False,False,placeholder,placeholder,placeholder,placeholder,placeholder,False,False,False,True,300
Jamui,Jamui,30.0,25.0,2022-07-02,4.0,Manual_PuddledRandom,2022-07-05,2022-08-30,4.0,4.0,Boring,Electric,4.0,1.0,4.0,36.0,Broadcasting,2.0,20.0,20.0,Broadcasting,15.0,15.0,35.0,6850.1,Broadcasting,hand,2022-11-22,300.0,2023-02-16,machine,26.0,10.0,plowed_in_soil,0.2727272727272727,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,480
Vaishali,Garoul,23.0,23.0,2022-07-16,6.0,Manual_PuddledRandom,2022-06-08,2022-07-20,2.0,22.0,Canal,Diesel,2200.0,4.0,463.0,20.0,SoilApplied,1.0,20.0,30.0,SoilApplied,48.0,15.0,10.0,2781836363692.0,placeholder,hand,2022-10-01,2900.0,2022-10-10,hand,27.0,10.0,plowed_in_soil,1.045454545454545,True,False,False,False,False,False,False,True,True,True,True,True,False,False,False,False,placeholder,False,True,False,False,True,placeholder,placeholder,placeholder,placeholder,2185
Vaishali,Mahua,10.0,7.0,2022-06-26,4.0,Manual_PuddledRandom,2022-06-04,2022-07-05,1.0,1.0,Boring,Electric,150.0,1.0,250.0,1.0,SoilApplied,3.0,6.0,53.0,Broadcasting,6.0,24.0,4.0,62.0,Broadcasting,hand,2022-11-01,400.0,2022-11-15,hand,30.0,10.0,plowed_in_soil,0.0909090909090909,True,False,True,False,True,False,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,160
Jamui,Khaira,20.0,20.0,2022-07-17,3.0,Manual_PuddledRandom,2022-06-28,2022-07-23,3.0,2.0,Boring,Electric,100.0,10.0,35.0,1.0,Broadcasting,1.0,6.0,8.0,Broadcasting,910.0,20.0,8.0,78.0,placeholder,hand,2022-11-22,100.0,2022-12-28,machine,26.0,10.0,plowed_in_soil,0.1818181818181818,False,False,True,False,True,False,False,True,True,True,True,True,False,False,False,placeholder,False,False,False,False,False,True,placeholder,placeholder,placeholder,placeholder,300
Nalanda,Rajgir,415.0,400.0,2022-07-19,6.0,LineSowingAfterTillage,2022-07-03,2022-07-22,2.0,5.0,Boring,Electric,280.0,4.0,12.0,8.0,SoilApplied,2.0,36.0,18.0,Broadcasting,18.0,25.0,20.0,10.0,Broadcasting,hand,2022-11-25,450.0,2022-12-10,machine,25.0,10.0,plowed_in_soil,0.5625,True,False,True,True,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,placeholder,True,False,False,False,False,False,False,False,False,True,False,False,False,True,720
Jamui,Khaira,12.0,8.0,2022-07-25,4.0,LineSowingAfterTillage,2022-07-08,2022-07-31,4.0,2.0,Canal,Electric,150.0,6.0,405.0,1.0,SoilApplied,3.0,6.0,4.0,Broadcasting,6.0,22.0,4.0,55.0,Broadcasting,hand,2022-11-07,150.0,2022-11-24,hand,28.0,10.0,plowed_in_soil,0.1363636363636364,False,False,True,False,placeholder,placeholder,placeholder,None.0,placeholder,placeholder,placeholder,placeholder,False,False,False,False,False,False,False,False,False,False,False,False,False,True,300
Nalanda,Noorsarai,30.0,30.0,2022-07-25,4.0,Manual_PuddledRandom,2022-06-27,2022-07-26,2.0,2.0,Boring,Electric,200.0,2.0,3.0,16.0,placeholder,2.0,8.0,16.0,Broadcasting,16.0,29.0,4.3,59.021111,Broadcasting,hand,2022-11-17,100.0,2023-01-22,machine,25.0,10.0,plowed_in_soil,0.25,False,False,True,True,True,False,False,True,True,True,True,True,True,False,placeholder,False,False,False,False,False,False,True,False,False,False,True,400
Vaishali,Mahua,10.0,7.0,2022-06-25,4.0,Manual_PuddledRandom,2022-06-02,2022-07-09,2.0,2.0,Boring,Electric,500.0,2.0,1.0,3.0,SoilApplied,3.0,15.0,20.0,Broadcasting,15.0,25.0,10.0,65.0,Broadcasting,hand,2022-11-04,1000.0,2022-11-19,machine,30.0,10.0,plowed_in_soil,0.2272727272727273,True,False,True,False,True,False,False,False,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,400
Gaya,Gurua,40.0,40.0,2022-06-29,6.0,Manual_PuddledRandom,2022-06-24,2022-08-19,2.0,6.0,Boring,Electric,180.0,2.0,1.0,1.0,Broadcasting,2.0,8.0,6.0,Broadcasting,8.0,65.0,72.0,56.0,Broadcasting,hand,2022-11-30,960.0,2022-12-23,machine,30.0,10.0,plowed_in_soil,0.2962962962962963,True,False,False,False,True,True,False,False,True,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,True,624
Jamui,Jamui,25.0,20.0,2022-07-10,4.0,Manual_PuddledRandom,2022-07-25,2022-08-10,4.0,10.0,Boring,Electric,1000.0,1.0,5.0,4.0,Broadcasting,2.0,22.0,22.0,Broadcasting,15.0,15.0,42.0,700.0,Broadcasting,hand,2022-11-18,750.0,2023-01-20,machine,26.0,10.0,plowed_in_soil,0.6818181818181818,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,1200
Gaya,Gurua,25.0,25.0,2022-06-25,6.0,Manual_PuddledRandom,2022-06-26,2022-07-15,3.0,3.0,placeholder,Electric,140.0,3.0,1.0,1.0,SoilApplied,2.0,7.0,10.0,SoilApplied,10.0,48.0,7.0,75.0,Broadcasting,hand,2022-11-11,120.0,2022-12-03,hand,26.0,10.0,plowed_in_soil,0.2592592592592592,True,False,True,False,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,623
Gaya,Wazirganj,10.0,10.0,2022-07-20,4.0,Manual_PuddledRandom,2022-06-30,2022-07-21,3.0,4.0,Boring,Electric,50.0,3.0,3.0,12.03125,SoilApplied,2.0,5.0,5.0,Broadcasting,10.0,25.0,4.0,45.04,Broadcasting,hand,2022-11-01,100.0,2022-11-19,machine,30.0,10.0,plowed_in_soil,0.1481481481481481,True,False,False,True,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,300
Vaishali,Mahua,3.0,3.0,2022-07-07,5.0,Manual_PuddledRandom,2022-07-09,2022-08-03,1.0,2.0,Boring,Diesel,300.0,3.0,2.0,2.0,SoilApplied,3.0,5.0,10.0,SoilApplied,4.0,40.0,4.0,72.0,Broadcasting,hand,2022-11-16,400.0,2022-11-22,hand,30.0,10.0,plowed_in_soil,0.0909090909090909,True,False,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,200
Jamui,Jamui,6.0,6.0,2022-07-29,4.0,Manual_PuddledRandom,2022-06-19,2022-08-02,4.0,2.0,Boring,Electric,500.0,3.0,2.0,30.0,Broadcasting,3.0,3.0,3.0,Broadcasting,2.0,30.0,1.0,60.0,Broadcasting,hand,2022-11-26,90.0,2023-01-30,hand,20.0,10.0,plowed_in_soil,0.2272727272727273,False,False,True,False,True,False,False,False,False,False,False,True,True,False,False,False,False,placeholder,placeholder,placeholder,placeholder,placeholder,False,False,False,True,400
Nalanda,Rajgir,70.0,60.0,2022-07-14,6.0,Manual_PuddledRandom,2022-06-29,2022-07-17,2.0,9.0,Boring,Electric,400.0,4.0,6.0,4.0,SoilApplied,2.0,17.0,,SoilApplied,34.0,34.0,6.0,51.0,Broadcasting,hand,2022-11-15,1100.0,2023-01-21,machine,24.0,10.0,plowed_in_soil,0.53125,True,False,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,1600
Vaishali,Mahua,10.0,10.0,2022-06-24,4.0,Manual_PuddledRandom,2022-06-02,2022-07-04,1.0,2.0,Boring,Electric,380.0,2.0,3.0,3.0,SoilApplied,3.0,15.0,10.0,Broadcasting,15.0,26.0,10.0,60.0,Broadcasting,hand,2022-11-04,1000.0,2022-11-20,hand,30.0,10.0,plowed_in_soil,0.2272727272727273,True,False,True,False,True,False,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,400
Jamui,Khaira,20.0,20.0,2022-07-17,3.0,Manual_PuddledRandom,2022-06-28,2022-07-22,4.0,2.0,Boring,Electric,250.0,9.0,,2.0,Broadcasting,1.0,9.0,12.0,Broadcasting,26.0,26.0,10.0,90.0,placeholder,hand,2022-11-14,100.0,2022-12-14,machine,25.0,10.0,plowed_in_soil,0.2727272727272727,False,False,True,False,True,False,False,True,True,False,True,True,False,False,False,False,False,False,False,False,False,True,placeholder,placeholder,placeholder,placeholder,500
Nalanda,Rajgir,40.0,30.0,2022-07-20,3.0,Manual_PuddledRandom,2022-06-24,2022-07-21,1.0,10.0,Boring,Electric,260.0,2.0,3.0,13.0,Broadcasting,2.0,20.0,20.0,Broadcasting,20.0,40.0,30.0,63.0,Broadcasting,hand,2022-11-07,220.0,2022-12-08,hand,30.0,10.0,plowed_in_soil,0.40625,True,False,True,True,True,False,False,True,True,False,False,True,False,placeholder,placeholder,False,placeholder,False,False,False,False,True,False,False,False,True,800
Jamui,Jamui,20.0,20.0,2022-07-29,4.0,Manual_PuddledRandom,2022-06-20,2022-08-04,5.0,6.0,Boring,Electric,1200.0,3.0,6.0,1.0,Broadcasting,3.0,3.0,37.0,Broadcasting,1.0,30.0,2.0,60.0,Broadcasting,hand,2022-11-28,90.0,2023-02-06,hand,30.0,10.0,plowed_in_soil,0.5454545454545454,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,placeholder,placeholder,placeholder,placeholder,placeholder,False,False,False,True,860
Vaishali,Mahua,15.0,10.0,2022-06-10,5.0,Manual_PuddledRandom,2022-06-10,2022-07-26,2.0,450.0,Boring,Electric,900.0,1.0,25.18092505625,2.0,Broadcasting,3.0,3.0,1.0,Broadcasting,10.0,25.0,10.0,45.0,Broadcasting,hand,2022-10-13,1000.0,2022-10-27,hand,30.0,10.0,plowed_in_soil,0.2272727272727273,True,False,True,False,True,True,True,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,10
Gaya,Wazirganj,80.0,60.0,2022-07-03,5.0,Manual_PuddledRandom,2022-06-23,2022-07-27,3.0,22.0,Rainfed,placeholder,300.0,4.0,100.0,5.0,SoilApplied,2.0,20.0,20.0,Broadcasting,30.0,40.0,30.0,73.0,Broadcasting,hand,2022-11-11,100.0,2022-11-20,hand,25.0,10.0,plowed_in_soil,0.7407407407407407,True,False,False,True,True,False,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,1600
Nalanda,Noorsarai,50.0,50.0,2022-07-25,4.0,Manual_PuddledRandom,2022-06-23,2022-07-29,3.0,14.0,Boring,Electric,400.0,2.0,7.0,5.0,placeholder,2.0,20.0,40.0,Broadcasting,30.0,34.0,10.0,34.0,Broadcasting,hand,2022-11-22,100.0,2023-01-22,machine,25.0,10.0,plowed_in_soil,0.625,False,False,True,False,True,False,False,True,True,True,True,True,placeholder,False,placeholder,False,False,False,False,False,False,True,False,False,False,True,700
Vaishali,Garoul,20.0,5.0,2022-07-02,6.0,Manual_PuddledRandom,2022-06-12,2022-07-04,1.0,4.0,Boring,Electric,480.0,3.0,,30.0,SoilApplied,3.0,10.0,,SoilApplied,10.0,30.0,7.0,50.0,Broadcasting,hand,2022-10-22,1000.0,2022-11-05,hand,29.0,10.0,plowed_in_soil,0.2272727272727273,False,False,True,False,False,False,True,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,450
Vaishali,Mahua,20.0,10.0,2022-06-26,4.0,Manual_PuddledRandom,2022-06-02,2022-07-04,2.0,2.0,Boring,Electric,300.0,2.0,1.0,2.0,SoilApplied,3.0,12.0,12.0,Broadcasting,12.0,26.0,8.0,62.0,Broadcasting,hand,2022-11-05,800.0,2022-11-19,machine,30.0,10.0,plowed_in_soil,0.1818181818181818,True,False,True,False,True,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,320
Vaishali,Mahua,5.0,5.0,2022-06-05,4.0,Manual_PuddledRandom,2022-06-23,2022-07-26,2.0,3.0,Boring,Diesel,600.0,1.0,4.0,2.0,Broadcasting,3.0,10.0,36.0,Broadcasting,10.0,20.0,10.0,60.0,Broadcasting,hand,2022-10-12,1500.0,2022-10-26,hand,30.0,10.0,plowed_in_soil,0.2272727272727273,True,False,True,False,True,True,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,500
Jamui,Jamui,25.0,20.0,2022-08-05,4.0,Manual_PuddledRandom,2022-07-04,2022-08-09,5.0,4.0,Boring,Electric,200.0,1.0,4.0,255331.0,Broadcasting,2.0,10.0,10.0,Broadcasting,10.0,10.0,18.0,10.0,Broadcasting,hand,2022-11-23,750.0,2023-02-18,machine,29.0,10.0,plowed_in_soil,0.4545454545454545,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,850
Vaishali,Mahua,15.0,10.0,2022-06-25,4.0,Manual_PuddledRandom,2022-06-02,2022-07-11,2.0,2.0,Boring,Electric,300.0,1.0,2.0,2.0,SoilApplied,3.0,8.0,3.0,Broadcasting,8.0,25.0,8.0,60.0,Broadcasting,hand,2022-11-03,800.0,2022-11-18,machine,30.0,10.0,plowed_in_soil,0.1818181818181818,True,False,True,False,True,False,False,False,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,280
Vaishali,Garoul,10.0,3.0,2022-07-10,6.0,Manual_PuddledLine,2022-06-22,2022-07-15,2.0,2.0,Boring,Electric,200.0,2.0,50.0,15.0,SoilApplied,3.0,6.0,300.0,SoilApplied,6.0,30.0,3.0,55.0,Broadcasting,hand,2022-10-28,600.0,2022-11-12,hand,28.0,10.0,plowed_in_soil,0.1363636363636364,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,180
Gaya,Wazirganj,30.0,25.0,2022-07-21,4.0,Manual_PuddledRandom,2022-06-30,2022-07-22,3.0,3.0,Boring,Electric,50.0,3.0,3.0,6.0,SoilApplied,2.0,5.0,5.0,Broadcasting,10.0,25.0,10.0,65.0,Broadcasting,hand,2022-11-04,100.0,2022-11-19,machine,30.0,10.0,plowed_in_soil,0.2222222222222222,True,False,False,True,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,420
Nalanda,Rajgir,40.0,35.0,2022-07-04,5.0,Manual_PuddledRandom,2022-06-16,2022-07-06,2.0,65.0,Canal,Electric,200.0,9.0,3.0,3.0,Broadcasting,2.0,12.0,24.0,SoilApplied,24.0,25.0,20.0,52.0,Broadcasting,hand,2022-11-14,900.0,2022-11-30,machine,25.0,10.0,plowed_in_soil,0.375,True,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,750
Gaya,Gurua,20.0,20.0,2022-07-26,5.0,Manual_PuddledRandom,2022-06-19,2022-07-30,3.0,6.0,Boring,Electric,150.0,3.0,1.0,50.0,SoilApplied,2.0,10.0,1.22222221211652,Broadcasting,10.0,36.0,5.0,10.0,Broadcasting,hand,2022-11-18,120.0,2022-12-15,hand,27.0,10.0,plowed_in_soil,0.3703703703703703,True,False,True,False,True,False,False,False,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,750
Jamui,Khaira,20.0,15.0,2022-07-22,4.0,Manual_PuddledRandom,2022-07-04,2022-07-28,4.0,3.0,Canal,Electric,250.0,6.0,50.0,1.0,SoilApplied,3.0,5.0,6.1125,Broadcasting,10.0,26.0,7.0,62.0,Broadcasting,hand,2022-11-05,200.0,2022-12-03,machine,25.0,10.0,plowed_in_soil,0.2272727272727273,False,False,True,False,False,True,False,True,True,True,True,True,placeholder,False,False,False,False,False,False,False,False,False,False,False,False,True,400
Nalanda,Noorsarai,140.0,140.0,2022-07-17,4.0,Manual_PuddledRandom,2022-06-16,2022-07-18,2.0,22.0,Boring,Electric,2.0,2.0,4.0,3000.0,placeholder,2.0,30.0,60.0,Broadcasting,60.0,28.0,20.0,40.0,Broadcasting,machine,2022-11-25,500.0,2022-11-28,machine,25.0,40.0,plowed_in_soil,0.9375,False,False,True,False,True,False,False,True,True,True,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,1200
Nalanda,Noorsarai,40.0,40.0,2022-07-09,4.0,Manual_PuddledRandom,2022-07-02,2022-07-12,1.0,5.0,Boring,Electric,240.0,2.0,3.0,6.0,SoilApplied,2.0,12.0,8.0,SoilApplied,24.0,25.0,24.0,55.0,Broadcasting,hand,2022-10-30,600.0,2022-12-19,machine,25.0,10.0,plowed_in_soil,0.375,True,False,True,False,True,False,False,True,True,False,False,True,placeholder,False,placeholder,placeholder,False,False,False,False,False,False,False,False,False,True,890
Vaishali,Chehrakala,15.0,5.0,2022-07-25,5.0,Manual_PuddledRandom,2022-07-05,2022-08-01,1.0,4.0,Boring,Diesel,800.0,2.0,2.0,2.0,SoilApplied,1.0,12.0,30075.0,Broadcasting,12.0,6.0,10.0,35.0,placeholder,hand,2022-10-20,200.0,2022-10-28,hand,25.0,10.0,plowed_in_soil,0.1818181818181818,True,False,True,False,True,False,False,True,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,placeholder,placeholder,placeholder,320
Vaishali,Mahua,10.0,5.0,2022-06-26,5.0,Manual_PuddledRandom,2022-07-10,2022-07-15,1.0,1.0,Canal,Electric,150.0,2.0,300.0,3.0,SoilApplied,2.0,10.0,6.0,SoilApplied,8.0,30.0,19.0,45.0,SoilApplied,hand,2022-10-10,150.0,2022-10-25,hand,27.0,10.0,plowed_in_soil,0.0909090909090909,True,False,True,True,True,True,True,False,True,False,True,True,False,False,False,False,placeholder,False,False,False,False,True,False,False,False,True,175
