District,Block,CultLand,CropCultLand,CropTillageDate,CropTillageDepth,CropEstMethod,RcNursEstDate,SeedingSowingTransplanting,SeedlingsPerPit,TransplantingIrrigationHours,TransplantingIrrigationSource,TransplantingIrrigationPowerSource,TransIrriCost,StandingWater,Ganaura,CropOrgFYM,PCropSolidOrgFertAppMethod,NoFertilizerAppln,BasalDAP,BasalUrea,MineralFertAppMethod,1tdUrea,1appDaysUrea,2tdUrea,2appDaysUrea,MineralFertAppMethod.1,Harv_method,Harv_date,Harv_hand_rent,Threshing_date,Threshing_method,Residue_length,Residue_perc,Stubble_use,Acre,LandPreparationMethodFourWheelTracRotavator,LandPreparationMethodOther,LandPreparationMethodTractorPlough,LandPreparationMethodWetTillagePuddling,NursDetFactorIrrigWaterAvailability,NursDetFactorLabourAvailability,NursDetFactorPreMonsoonShowers,NursDetFactorSeedAvailability,TransDetFactorIrrigWaterAvailability,TransDetFactorLaborAvailability,TransDetFactorRainArrival,TransDetFactorSeedlingAge,OrgFertilizersGanaura,OrgFertilizersGhanajeevamrit,OrgFertilizersPoultryManure,OrgFertilizersPranamrit,OrgFertilizersVermiCompost,CropbasalFertsNPK,CropbasalFertsNPKS,CropbasalFertsOther,CropbasalFertsSSP,CropbasalFertsUrea,FirstTopDressFertNPKS,FirstTopDressFertOther,FirstTopDressFertSSP,FirstTopDressFertUrea
Jamui,Khaira,25,25,2022-07-21,5,Manual_PuddledRandom,2022-07-05,2022-07-27,5.0,,,,,4.0,1.0,,SoilApplied,3,6.0,,Broadcasting,6.0,22.0,8.0,64.0,Broadcasting,hand,2022-11-04,200.0,2022-12-19,machine,25,10,plowed_in_soil,0.1818181818181818,False,False,True,False,False,False,False,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True
Nalanda,Rajgir,20,20,2022-07-05,5,LineSowingAfterTillage,2022-06-21,2022-07-07,,5.0,Canal,,,9.0,2.0,,Broadcasting,2,10.0,20.0,Broadcasting,10.0,40.0,,,Broadcasting,hand,2022-11-21,1000.0,2022-12-01,machine,25,10,plowed_in_soil,0.3125,True,False,True,True,,,,,,,,,True,False,False,False,False,False,False,False,False,True,False,False,False,True
Nalanda,Rajgir,30,28,2022-07-03,2,Broadcasting,,2022-07-21,,4.0,Boring,Electric,,4.0,,18.0,SoilApplied,3,8.0,8.0,SoilApplied,6.0,29.0,6.0,52.0,Broadcasting,hand,2022-12-10,100.0,2023-01-11,hand,29,10,plowed_in_soil,0.1875,True,False,True,False,,,,,,,,,False,False,False,False,False,False,False,False,True,True,False,False,False,True
Vaishali,Mahua,10,10,2022-06-21,3,Manual_PuddledRandom,2022-06-25,2022-07-18,1.0,40.0,Boring,Electric,150.0,1.0,,1.0,SoilApplied,3,4.0,4.0,SoilApplied,4.0,15.0,4.0,45.0,Broadcasting,hand,2022-11-01,200.0,2022-11-11,hand,30,10,plowed_in_soil,0.0909090909090909,True,False,False,False,True,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
Nalanda,Rajgir,80,80,2022-06-20,4,Broadcasting,,2022-07-17,,6.0,Canal,Electric,,3.0,,,,2,20.0,10.0,Broadcasting,20.0,35.0,,,Broadcasting,machine,2022-12-01,,2022-12-03,hand,25,40,plowed_in_soil,0.3125,False,False,True,False,,,,,,,,,,,,,,False,False,False,False,True,False,False,False,True
Gaya,Gurua,80,80,2022-07-20,5,Manual_PuddledRandom,2022-06-18,2022-07-23,2.0,12.0,Boring,Electric,,3.0,2.0,,SoilApplied,3,10.0,,Broadcasting,10.0,32.0,5.0,62.0,Broadcasting,hand,2022-11-14,120.0,2022-12-22,machine,30,10,plowed_in_soil,0.7407407407407407,True,False,True,False,True,False,False,False,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True
Jamui,Jamui,6,6,2022-07-01,4,Manual_PuddledRandom,2022-06-20,2022-07-28,4.0,3.0,Boring,Electric,600.0,3.0,3.0,,Broadcasting,2,,,Broadcasting,2.0,1.0,,,Broadcasting,hand,2022-11-29,90.0,2023-01-28,hand,27,10,plowed_in_soil,0.2727272727272727,False,False,True,False,True,False,False,False,False,False,False,True,True,False,False,False,False,,,,,,False,False,False,True
Gaya,Wazirganj,20,18,2022-07-05,5,Manual_PuddledRandom,2022-07-01,2022-07-30,3.0,6.0,Boring,Electric,60.0,4.0,,4.0,SoilApplied,2,10.0,10.0,Broadcasting,15.0,50.0,,,Broadcasting,hand,2022-10-15,100.0,2022-10-29,hand,25,10,plowed_in_soil,0.3703703703703703,True,False,False,True,True,False,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True
Nalanda,Noorsarai,40,20,2022-07-15,5,Manual_PuddledRandom,2022-06-23,2022-07-16,2.0,3.0,Boring,Electric,200.0,1.0,,,,2,,20.0,Broadcasting,10.0,21.0,,,Broadcasting,machine,2022-11-10,,2022-11-10,machine,30,40,plowed_in_soil,0.3125,False,False,False,True,True,False,False,True,True,True,True,True,,,,,,False,False,False,False,True,False,False,False,True
Jamui,Jamui,26,22,2022-07-02,4,Manual_PuddledRandom,2022-06-21,2022-08-02,5.0,5.0,Boring,Electric,500.0,1.0,3.0,,Broadcasting,2,5.0,10.0,Broadcasting,10.0,8.0,,,Broadcasting,hand,2022-11-16,300.0,2023-02-15,machine,26,10,plowed_in_soil,0.2727272727272727,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True
Nalanda,Rajgir,160,150,2022-07-15,3,Manual_PuddledRandom,2022-06-18,2022-07-17,1.0,45.0,Boring,Electric,,,,,,2,100.0,70.0,Broadcasting,50.0,45.0,,,Broadcasting,machine,2022-11-14,,2022-11-14,machine,28,40,plowed_in_soil,1.5625,True,False,True,True,True,False,False,True,True,True,False,True,,,,,,False,False,False,False,True,False,False,False,True
Nalanda,Noorsarai,50,40,2022-07-03,5,Manual_PuddledRandom,2022-06-16,2022-07-04,1.0,7.0,Boring,Electric,70.0,3.0,,1.0,Broadcasting,1,,25.0,Broadcasting,,,,,,hand,2022-10-15,1000.0,2022-10-25,hand,25,10,plowed_in_soil,0.375,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,,,,
Jamui,Jamui,10,10,2022-07-19,4,Manual_PuddledRandom,2022-06-28,2022-07-22,8.0,4.0,Boring,Electric,400.0,2.0,,,,1,8.0,8.0,Broadcasting,,,,,,hand,2022-11-25,500.0,2023-01-25,machine,27,10,plowed_in_soil,0.2272727272727273,False,False,True,False,True,False,False,False,True,False,False,True,,,,,,False,False,False,False,True,,,,
Jamui,Jamui,25,20,2022-06-29,4,Manual_PuddledRandom,2022-07-11,2022-08-02,3.0,10.0,Boring,Electric,2600.0,1.0,4.0,,Broadcasting,2,10.0,10.0,Broadcasting,,,,,Broadcasting,hand,2022-12-21,300.0,2023-01-25,machine,28,10,plowed_in_soil,0.2727272727272727,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False
Jamui,Jamui,50,50,2022-07-24,4,Manual_PuddledRandom,2022-06-22,2022-07-30,4.0,3.0,Boring,Electric,700.0,3.0,3.0,,Broadcasting,2,,,Broadcasting,2.0,30.0,,,Broadcasting,hand,2022-11-29,90.0,2023-01-28,hand,29,10,plowed_in_soil,0.3181818181818182,False,False,True,False,True,False,False,False,False,False,False,True,True,False,False,False,False,,,,,,False,False,False,True
Nalanda,Rajgir,40,40,2022-07-05,5,Manual_PuddledRandom,2022-06-21,2022-07-11,2.0,6.0,Canal,,,9.0,,2.0,Broadcasting,2,15.0,30.0,Broadcasting,15.0,40.0,,,Broadcasting,hand,2022-11-01,1200.0,2022-11-30,machine,25,10,plowed_in_soil,0.46875,True,False,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True
Gaya,Gurua,15,15,2022-07-03,8,Manual_PuddledRandom,2022-06-27,2022-08-03,3.0,3.0,Boring,Electric,100.0,3.0,1.0,,SoilApplied,3,10.0,5.0,Broadcasting,5.0,22.0,,,Broadcasting,hand,2022-11-21,120.0,2022-12-30,machine,30,10,plowed_in_soil,0.1851851851851852,True,False,True,False,True,False,False,True,True,True,True,True,True,False,False,False,False,False,False,False,False,True,False,False,False,True
Jamui,Khaira,25,20,2022-07-23,3,Manual_PuddledRandom,2022-07-05,2022-07-28,3.0,1.0,Rainfed,,,3.0,,,,3,3.0,,Broadcasting,6.0,25.0,4.0,62.0,Broadcasting,hand,2022-11-06,200.0,2022-12-20,machine,28,10,plowed_in_soil,0.1363636363636364,False,False,True,False,False,False,False,True,False,True,True,True,,,,,,False,False,False,False,False,False,False,False,True
Vaishali,Mahua,5,4,2022-07-11,5,Manual_PuddledRandom,2022-07-13,2022-08-09,2.0,2.0,Boring,Diesel,400.0,3.0,,5.0,SoilApplied,3,5.0,,SoilApplied,4.0,4.0,4.0,75.0,Broadcasting,hand,2022-11-03,400.0,2022-11-10,hand,30,10,plowed_in_soil,0.0909090909090909,True,False,True,True,True,True,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Jamui,Jamui,12,12,2022-08-01,4,Manual_PuddledRandom,2022-06-29,2022-08-08,15.0,7.0,Boring,Electric,700.0,3.0,,,,1,15.0,15.0,Broadcasting,,,,,,hand,2022-11-12,1000.0,2023-01-10,machine,29,10,plowed_in_soil,0.2272727272727273,False,False,True,False,True,False,True,False,False,False,True,True,,,,,,False,False,False,False,True,,,,
Nalanda,Noorsarai,60,60,2022-07-08,4,Manual_PuddledRandom,2022-06-21,2022-07-12,1.0,4.0,Boring,Electric,240.0,2.0,,,,2,,12.0,Broadcasting,30.0,26.0,,,Broadcasting,machine,2022-12-01,,2022-12-02,machine,25,40,plowed_in_soil,0.375,True,False,True,False,True,False,False,True,True,False,False,True,,,,,,False,False,False,False,True,False,False,False,True
Jamui,Jamui,5,5,2022-07-27,4,Manual_PuddledRandom,2022-06-25,2022-07-29,4.0,2.0,Boring,Electric,200.0,2.0,,,,1,4.0,4.0,Broadcasting,,,,,,hand,2022-11-16,300.0,2023-01-15,machine,26,10,plowed_in_soil,0.1363636363636364,False,False,True,False,True,False,True,False,False,False,True,True,,,,,,False,False,False,False,True,,,,
Nalanda,Rajgir,100,100,2022-07-14,6,Manual_PuddledRandom,2022-06-24,2022-07-15,2.0,5.0,Boring,Electric,200.0,5.0,3.0,,SoilApplied,2,10.0,,SoilApplied,20.0,20.0,,,Broadcasting,hand,2022-12-05,600.0,2023-01-16,machine,30,10,plowed_in_soil,0.3125,True,False,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,True,False,False,False,True
Vaishali,Mahua,25,15,2022-07-04,4,Manual_PuddledRandom,2022-06-25,2022-07-15,2.0,3.0,Boring,Diesel,,3.0,,5.0,SoilApplied,2,25.0,,SoilApplied,15.0,40.0,,,Broadcasting,hand,2022-10-15,600.0,2022-10-20,hand,25,10,plowed_in_soil,0.2272727272727273,True,False,True,True,True,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Vaishali,Mahua,18,10,2022-07-05,5,Manual_PuddledRandom,2022-07-07,2022-08-05,2.0,1.0,Boring,Diesel,200.0,2.0,,1.0,SoilApplied,3,2.0,,SoilApplied,2.0,42.0,2.0,75.0,Broadcasting,hand,2022-11-05,200.0,2022-11-17,hand,30,10,plowed_in_soil,0.0454545454545454,True,False,True,True,True,False,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Nalanda,Noorsarai,60,60,2022-07-05,4,Manual_PuddledRandom,2022-06-19,2022-07-09,1.0,5.0,Boring,Electric,240.0,5.0,,,,1,,24.0,Broadcasting,,,,,,hand,2022-10-26,600.0,2022-12-29,machine,25,10,plowed_in_soil,0.375,True,False,True,False,True,False,False,True,True,False,False,True,,,,,,False,False,False,False,True,,,,
Vaishali,Chehrakala,55,55,2022-07-30,4,Manual_PuddledRandom,2022-07-04,2022-08-25,2.0,5.0,Boring,Electric,1000.0,2.0,1.0,2.0,SoilApplied,3,10.0,10.0,Broadcasting,10.0,15.0,10.0,30.0,Broadcasting,hand,2022-10-28,600.0,2022-10-31,machine,27,10,plowed_in_soil,0.2272727272727273,True,False,True,True,True,True,False,True,True,True,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True
Nalanda,Rajgir,120,80,2022-07-21,3,Manual_PuddledRandom,2022-06-24,2022-07-22,1.0,12.0,Boring,Electric,,,,,,2,25.0,20.0,Broadcasting,15.0,40.0,,,Broadcasting,machine,2022-11-14,,2022-11-14,machine,29,40,plowed_in_soil,0.40625,True,False,True,True,True,False,False,True,True,True,False,True,,,,,,False,False,False,False,True,False,False,False,True
Jamui,Jamui,10,10,2022-07-23,4,Manual_PuddledRandom,2022-06-26,2022-07-25,6.0,3.0,Boring,Electric,300.0,2.0,,,,1,6.0,6.0,Broadcasting,,,,,,hand,2022-11-16,400.0,2022-12-21,machine,25,10,plowed_in_soil,0.1818181818181818,False,False,True,False,True,False,True,False,True,False,True,True,,,,,,False,False,False,False,True,,,,
Nalanda,Rajgir,65,65,2022-07-25,5,Manual_PuddledRandom,2022-07-10,2022-07-27,2.0,,Rainfed,,,,1.0,,SoilApplied,2,15.0,5.0,Broadcasting,15.0,45.0,,,Broadcasting,hand,2022-11-27,900.0,2022-12-23,machine,21,10,plowed_in_soil,0.3125,False,False,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,True,False,False,False,True
Jamui,Jamui,25,20,2022-07-03,2,Manual_PuddledRandom,2022-06-24,2022-08-02,4.0,2.0,Boring,Electric,300.0,1.0,4.0,,Broadcasting,2,10.0,10.0,Broadcasting,,,,,Broadcasting,hand,2022-11-20,300.0,2023-01-23,machine,26,10,plowed_in_soil,0.2727272727272727,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False
Nalanda,Rajgir,30,30,2022-06-19,6,LineSowingAfterTillage,2022-07-03,2022-07-23,,5.0,Boring,Electric,250.0,4.0,,,,2,10.0,20.0,Broadcasting,20.0,25.0,,,Broadcasting,hand,2022-11-26,250.0,2022-12-11,machine,25,10,plowed_in_soil,0.3125,True,False,True,True,,,,,,,,,,,,,,False,False,False,False,True,False,False,False,True
Jamui,Khaira,25,25,2022-07-18,3,Manual_PuddledRandom,2022-07-04,2022-07-26,5.0,2.0,Boring,Electric,250.0,4.0,,,,3,7.0,,Broadcasting,10.0,26.0,5.0,60.0,Broadcasting,hand,2022-11-08,150.0,2022-12-15,machine,28,10,plowed_in_soil,0.2272727272727273,False,False,True,False,False,False,False,True,True,True,False,True,,,,,,False,False,False,False,False,False,False,False,True
Jamui,Khaira,32,29,2022-07-22,4,Manual_PuddledLine,2022-07-06,2022-07-30,1.0,3.0,Boring,Electric,350.0,3.0,,3.0,SoilApplied,3,24.0,,Broadcasting,15.0,23.0,15.0,63.0,Broadcasting,hand,2022-12-01,1600.0,2022-12-20,hand,22,10,plowed_in_soil,0.9545454545454546,False,False,True,False,False,True,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Nalanda,Rajgir,36,23,2022-06-16,2,Broadcasting,,2022-07-18,,5.0,Boring,Electric,,3.0,,10.0,SoilApplied,3,5.0,5.0,Broadcasting,6.0,28.0,6.0,59.0,Broadcasting,hand,2022-12-10,100.0,2023-01-21,hand,25,10,plowed_in_soil,0.15625,True,False,True,False,,,,,,,,,False,False,False,False,False,False,False,False,True,True,False,False,False,True
Jamui,Jamui,8,8,2022-07-26,4,Manual_PuddledRandom,2022-06-27,2022-08-02,8.0,4.0,Boring,Electric,400.0,2.0,,,,2,8.0,8.0,Broadcasting,8.0,30.0,,,Broadcasting,hand,2022-11-12,300.0,2022-12-25,machine,27,10,plowed_in_soil,0.1363636363636364,False,False,True,False,True,False,True,False,False,False,True,True,,,,,,False,False,False,False,True,False,False,False,True
Jamui,Khaira,15,15,2022-07-15,3,Manual_PuddledRandom,2022-06-28,2022-07-25,3.0,2.0,Canal,,,9.0,,2.0,SoilApplied,1,7.0,10.0,Broadcasting,,,,,,hand,2022-11-25,100.0,2022-12-20,hand,26,10,plowed_in_soil,0.2272727272727273,False,False,True,False,True,False,False,True,True,False,True,True,False,False,False,False,False,False,False,False,False,True,,,,
Vaishali,Mahua,20,8,2022-06-23,4,Manual_PuddledRandom,2022-06-02,2022-07-07,2.0,2.0,Boring,Diesel,500.0,1.0,,3.0,SoilApplied,3,15.0,,Broadcasting,15.0,25.0,10.0,62.0,Broadcasting,hand,2022-11-01,1000.0,2022-11-15,hand,30,10,plowed_in_soil,0.2272727272727273,True,False,True,False,True,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Vaishali,Mahua,10,10,2022-07-13,5,Manual_PuddledRandom,2022-07-15,2022-08-11,1.0,3.0,Boring,Diesel,500.0,3.0,,5.0,SoilApplied,3,10.0,,SoilApplied,6.0,40.0,8.0,75.0,Broadcasting,hand,2022-11-10,600.0,2022-11-14,hand,30,10,plowed_in_soil,0.1363636363636364,True,False,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Nalanda,Rajgir,23,23,2022-07-18,5,Manual_PuddledRandom,2022-06-28,2022-07-20,2.0,5.0,Boring,Electric,125.0,5.0,2.0,,SoilApplied,2,15.0,10.0,Broadcasting,20.0,39.0,,,Broadcasting,hand,2022-11-25,3.0,2022-12-22,machine,25,10,plowed_in_soil,0.3125,True,False,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,True,False,False,False,True
Vaishali,Mahua,10,10,2022-07-28,5,Manual_PuddledRandom,2022-07-09,2022-08-03,2.0,2.0,Boring,Diesel,400.0,3.0,,2.0,SoilApplied,3,6.0,,SoilApplied,4.0,40.0,4.0,72.0,Broadcasting,hand,2022-11-01,400.0,2022-11-05,hand,30,10,plowed_in_soil,0.0909090909090909,True,False,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Jamui,Jamui,15,15,2022-07-06,4,Manual_PuddledRandom,2022-07-29,2022-08-15,3.0,4.0,Boring,Electric,400.0,1.0,5.0,,Broadcasting,2,5.0,5.0,Broadcasting,10.0,10.0,,,Broadcasting,hand,2022-11-10,230.0,2023-01-17,machine,26,10,plowed_in_soil,0.2272727272727273,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True
Vaishali,Mahua,20,10,2022-06-11,5,Manual_PuddledRandom,2022-06-17,2022-07-18,2.0,4.0,Boring,Diesel,800.0,2.0,,1.0,Broadcasting,3,6.0,,Broadcasting,4.0,25.0,4.0,60.0,Broadcasting,hand,2022-10-20,1000.0,2022-10-28,hand,30,10,plowed_in_soil,0.2272727272727273,True,False,True,False,True,True,True,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Nalanda,Rajgir,10,10,2022-07-24,4,Manual_PuddledLine,2022-06-13,2022-07-29,2.0,6.0,Pond,Diesel,400.0,3.0,100.0,,RootApplication,2,10.0,10.0,Broadcasting,10.0,10.0,,,RootApplication,hand,2022-12-06,150.0,2022-12-08,hand,5,10,plowed_in_soil,0.15625,True,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True
Vaishali,Mahua,3,3,2022-06-24,4,Manual_PuddledRandom,2022-06-04,2022-07-12,2.0,1.0,Boring,Electric,225.0,2.0,,2.0,SoilApplied,3,9.0,,Broadcasting,9.0,25.0,6.0,60.0,Broadcasting,hand,2022-11-02,600.0,2022-11-12,hand,30,10,plowed_in_soil,0.1363636363636364,True,False,True,False,True,False,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Vaishali,Mahua,4,2,2022-06-26,4,Manual_PuddledRandom,2022-06-29,2022-07-22,2.0,3.0,Boring,Electric,50.0,2.0,3.0,,SoilApplied,2,5.0,5.0,Broadcasting,10.0,22.0,,,Broadcasting,hand,2022-10-10,150.0,2022-11-20,hand,28,10,plowed_in_soil,0.0909090909090909,True,False,False,True,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True
Nalanda,Rajgir,100,100,2022-07-14,6,Manual_PuddledRandom,2022-06-28,2022-07-15,2.0,12.0,Boring,Electric,500.0,4.0,7.0,,SoilApplied,2,21.0,,SoilApplied,42.0,42.0,,,Broadcasting,hand,2022-11-19,1200.0,2023-01-05,machine,25,10,plowed_in_soil,0.65625,True,False,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True
Jamui,Khaira,12,12,2022-07-19,4,Manual_PuddledRandom,2022-06-29,2022-07-25,4.0,,,,,4.0,,,,3,6.0,,Broadcasting,6.0,24.0,4.0,67.0,Broadcasting,hand,2022-12-10,150.0,2022-12-18,hand,25,10,plowed_in_soil,0.1363636363636364,False,False,True,False,False,True,False,True,True,True,True,True,,,,,,False,False,False,False,False,False,False,False,True
Nalanda,Rajgir,16,16,2022-07-18,5,Manual_PuddledRandom,2022-07-01,2022-07-21,2.0,5.0,Boring,Electric,125.0,4.0,,,,2,15.0,10.0,Broadcasting,20.0,45.0,,,Broadcasting,hand,2022-11-26,900.0,2022-12-23,machine,25,10,plowed_in_soil,0.3125,True,False,True,True,True,True,True,True,True,True,True,True,,,,,,False,False,False,False,True,False,False,False,True
Gaya,Wazirganj,46,38,2022-07-06,4,Manual_PuddledRandom,2022-06-21,2022-07-20,2.0,4.0,Boring,Electric,110.0,6.0,4.0,,SoilApplied,2,2.0,2.0,Broadcasting,2.0,22.0,,,Broadcasting,hand,2022-10-29,400.0,2022-11-17,machine,23,10,plowed_in_soil,0.1481481481481481,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,True
Vaishali,Chehrakala,15,12,2022-07-29,4,Manual_PuddledRandom,2022-07-08,2022-07-31,2.0,2.0,Boring,Electric,400.0,2.0,,,,2,6.0,,Broadcasting,9.0,20.0,,,Broadcasting,hand,2022-11-10,300.0,2022-11-17,hand,25,10,plowed_in_soil,0.1363636363636364,True,False,True,True,True,True,True,True,True,True,True,True,,,,,,False,False,False,False,False,False,False,False,True
Vaishali,Chehrakala,10,5,2022-07-17,4,Manual_PuddledRandom,2022-07-09,2022-08-05,2.0,3.0,Boring,Electric,300.0,3.0,,,,2,6.0,,Broadcasting,9.0,29.0,,,Broadcasting,hand,2022-11-03,300.0,2022-11-12,hand,25,10,plowed_in_soil,0.1363636363636364,True,False,True,True,True,True,True,False,True,True,True,True,,,,,,False,False,False,False,False,False,False,False,True
Gaya,Gurua,20,20,2022-07-03,8,Manual_PuddledLine,2022-07-03,2022-08-05,2.0,,Canal,,,,1.0,,SoilApplied,2,10.0,,SoilApplied,5.0,36.0,,,Broadcasting,hand,2022-12-12,400.0,2022-12-28,hand,28,10,plowed_in_soil,0.1851851851851852,True,False,True,False,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True
Gaya,Wazirganj,11,11,2022-07-05,4,Manual_PuddledRandom,2022-06-21,2022-07-16,2.0,4.0,Boring,Electric,98.0,6.0,3.0,,SoilApplied,2,3.0,3.0,Broadcasting,3.0,29.0,,,Broadcasting,hand,2022-10-27,500.0,2022-11-29,machine,24,10,plowed_in_soil,0.1851851851851852,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,True
Jamui,Khaira,21,15,2022-07-21,3,Manual_PuddledRandom,2022-07-02,2022-07-28,4.0,1.0,Canal,,,3.0,,,,3,4.0,,Broadcasting,4.0,25.0,3.0,62.0,Broadcasting,hand,2022-11-09,150.0,2022-12-08,machine,25,10,plowed_in_soil,0.0909090909090909,False,False,True,False,False,False,False,True,False,True,True,True,,,,,,False,False,False,False,False,False,False,False,True
Vaishali,Chehrakala,13,5,2022-07-23,5,Manual_PuddledRandom,2022-07-05,2022-07-30,1.0,2.0,Boring,Diesel,400.0,2.0,,1.0,SoilApplied,1,5.0,,Broadcasting,,,,,,hand,2022-10-26,200.0,2022-10-30,hand,25,10,plowed_in_soil,0.0909090909090909,True,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,
Jamui,Jamui,20,20,2022-07-30,4,Manual_PuddledRandom,2022-06-18,2022-08-04,4.0,3.0,Boring,Electric,500.0,3.0,3.0,,Broadcasting,3,,,Broadcasting,2.0,30.0,1.0,60.0,Broadcasting,hand,2022-11-29,90.0,2023-01-10,hand,30,10,plowed_in_soil,0.2272727272727273,False,False,True,False,True,False,False,False,False,False,False,True,True,False,False,False,False,,,,,,False,False,False,True
